	cellType	gene	log1p_FC	pct.inGroup	pct.outGroup	wilcox.p	wilcox.fdr	wilcox.bonferroni
3168	Goblet	EPHX1	0.341700734	0.953846154	0.783057851	1.45963E-13	4.46393E-13	4.59784E-11
3225	Goblet	ANXA11	0.362232685	0.984615385	0.886363636	1.74247E-10	3.43049E-10	5.48879E-08
3239	Goblet	NT5C2	0.334029878	0.969230769	0.849173554	6.11141E-10	1.10282E-09	1.9251E-07
3245	Goblet	KLF5	0.325789405	0.969230769	0.849173554	7.54686E-10	1.3207E-09	2.37726E-07
3316	Goblet	SDC4	0.317121786	1	0.929752066	2.54474E-06	3.19359E-06	0.000801592
3386	Mesothelial	ITLN1	2.222388615	0.962264151	0.163306452	1.13466E-52	1.66039E-50	9.96236E-50
3389	Mesothelial	WT1	0.653774453	0.867924528	0.139112903	2.15857E-46	2.1058E-44	1.89522E-43
3391	Mesothelial	GALNT9	0.409532044	0.886792453	0.159274194	1.70599E-44	1.36169E-42	1.49786E-41
3392	Mesothelial	PRG4	1.000376786	0.886792453	0.199596774	4.10918E-40	3.00655E-38	3.60786E-37
3393	Mesothelial	ENSG00000226043	0.683114467	0.924528302	0.231854839	5.77013E-40	3.89706E-38	5.06618E-37
3397	Mesothelial	HP	2.099396219	0.981132075	0.399193548	2.4801E-36	1.2809E-34	2.17753E-33
3400	Mesothelial	SLC16A1	1.148188665	0.943396226	0.383064516	7.78106E-34	3.41588E-32	6.83177E-31
3406	Mesothelial	CD200	0.484183098	0.830188679	0.221774194	6.39005E-32	2.15787E-30	5.61047E-29
3409	Mesothelial	BCHE	0.403840953	0.849056604	0.254032258	2.1724E-31	6.57714E-30	1.90737E-28
3412	Mesothelial	NTNG1	0.719758842	0.886792453	0.328629032	6.23304E-31	1.71019E-29	5.47261E-28
3414	Mesothelial	TFPI2	0.747987512	0.905660377	0.35483871	1.21733E-30	3.14357E-29	1.06881E-27
3417	Mesothelial	ENSG00000244255	1.213087354	0.962264151	0.625	1.73702E-29	4.06734E-28	1.5251E-26
3427	Mesothelial	C4A	0.648145466	0.924528302	0.463709677	1.39798E-28	2.61154E-27	1.22742E-25
3435	Mesothelial	ADAMTS3	0.585978785	0.924528302	0.465725806	2.33196E-27	3.72266E-26	2.04746E-24
3436	Mesothelial	ENSG00000258691	0.519117782	0.811320755	0.278225806	4.7156E-27	7.39339E-26	4.1403E-24
3439	Mesothelial	CPB1	0.383382877	0.716981132	0.177419355	1.13207E-26	1.68467E-25	9.93956E-24
3440	Mesothelial	C4B	1.231160394	0.943396226	0.625	1.38065E-26	2.02035E-25	1.21221E-23
3443	Mesothelial	LINC01133	0.402888724	0.830188679	0.314516129	2.38953E-26	3.30496E-25	2.09801E-23
3449	Mesothelial	FAM110C	0.34198711	0.849056604	0.336693548	8.2241E-26	1.04649E-24	7.22076E-23
3460	Mesothelial	SPACA6	0.908674232	0.905660377	0.556451613	8.86032E-25	9.7242E-24	7.77936E-22
3476	Mesothelial	SLC16A1-AS1	0.477679041	0.905660377	0.518145161	8.43414E-24	7.71372E-23	7.40517E-21
3479	Mesothelial	PPARGC1B	0.468885594	0.867924528	0.451612903	1.28186E-23	1.13684E-22	1.12547E-20
3496	Mesothelial	NHSL2	0.577081724	0.905660377	0.598790323	6.98204E-23	5.28468E-22	6.13023E-20
3497	Mesothelial	FAM153A	0.797043645	0.886792453	0.566532258	7.73565E-23	5.80505E-22	6.7919E-20
3525	Mesothelial	CAMSAP2	0.608995905	0.962264151	0.842741935	4.98424E-21	3.01804E-20	4.37616E-18
3529	Mesothelial	ANXA8	0.711917805	0.905660377	0.610887097	9.45076E-21	5.56897E-20	8.29777E-18
3532	Mesothelial	CFI	0.433868775	0.924528302	0.635080645	1.24885E-20	7.21376E-20	1.09649E-17
3535	Mesothelial	UACA	0.377456496	0.867924528	0.5	1.52071E-20	8.61407E-20	1.33518E-17
3538	Mesothelial	HTRA1	0.399663262	0.867924528	0.504032258	2.668E-20	1.4826E-19	2.34251E-17
3542	Mesothelial	CA12	0.647888057	0.830188679	0.449596774	3.36714E-20	1.82491E-19	2.95635E-17
3567	Mesothelial	ENSG00000249631	0.568320779	0.849056604	0.485887097	3.51949E-19	1.65247E-18	3.09011E-16
3583	Mesothelial	ASPHD1	0.312291314	0.849056604	0.514112903	1.07087E-18	4.6191E-18	9.40227E-16
3585	Mesothelial	TNFSF14	0.305161002	0.811320755	0.4375	1.21683E-18	5.21161E-18	1.06838E-15
3592	Mesothelial	FAM110B	0.420387794	0.867924528	0.594758065	1.81809E-18	7.52963E-18	1.59628E-15
3605	Mesothelial	CLDN15	0.324134531	0.773584906	0.409274194	8.55243E-18	3.33735E-17	7.50903E-15
3610	Mesothelial	GHR	0.33210677	0.867924528	0.516129032	1.15187E-17	4.39712E-17	1.01134E-14
3612	Mesothelial	SLC28A3	0.361843564	0.754716981	0.39516129	1.34815E-17	5.10206E-17	1.18368E-14
3624	Mesothelial	KLF9	0.53485478	0.905660377	0.782258065	2.55409E-17	9.19053E-17	2.24249E-14
3629	Mesothelial	ENSG00000233005	0.305480481	0.811320755	0.441532258	3.93286E-17	1.38677E-16	3.45305E-14
3631	Mesothelial	ATRNL1	0.350153277	0.830188679	0.550403226	4.45226E-17	1.55741E-16	3.90909E-14
3644	Mesothelial	MPP6	0.470951793	0.905660377	0.721774194	1.19889E-16	3.9872E-16	1.05262E-13
3645	Mesothelial	IL6	0.441939413	0.735849057	0.348790323	1.7154E-16	5.68346E-16	1.50612E-13
3649	Mesothelial	GNGT1	0.340532652	0.867924528	0.584677419	2.51067E-16	8.19467E-16	2.20437E-13
3658	Mesothelial	RSL1D1	0.311731399	0.943396226	0.743951613	4.08903E-16	1.29143E-15	3.59017E-13
3665	Mesothelial	ENSG00000233766	0.483598747	0.924528302	0.711693548	6.72997E-16	2.0733E-15	5.90892E-13
3666	Mesothelial	SENP3-EIF4A1	0.5408775	0.943396226	0.915322581	7.20034E-16	2.21045E-15	6.3219E-13
3671	Mesothelial	ENSG00000259986	0.310359041	0.830188679	0.516129032	1.1524E-15	3.47701E-15	1.01181E-12
3676	Mesothelial	MIR31HG	0.548022452	0.849056604	0.574596774	1.58284E-15	4.67928E-15	1.38974E-12
3680	Mesothelial	IL6R	0.426794995	0.924528302	0.802419355	1.76996E-15	5.1801E-15	1.55403E-12
3703	Mesothelial	LONRF2	0.3965412	0.830188679	0.538306452	6.65469E-15	1.80892E-14	5.84282E-12
3704	Mesothelial	ZFC3H1	0.462592285	0.905660377	0.768145161	6.85026E-15	1.85634E-14	6.01453E-12
3705	Mesothelial	PLOD2	0.452413623	0.849056604	0.695564516	6.94023E-15	1.87493E-14	6.09352E-12
3711	Mesothelial	SLC12A8	0.53279933	0.830188679	0.60483871	9.60357E-15	2.54741E-14	8.43194E-12
3717	Mesothelial	EMB	0.362091685	0.830188679	0.608870968	1.46495E-14	3.81669E-14	1.28622E-11
3728	Mesothelial	ENSG00000259583	0.354368549	0.773584906	0.453629032	2.79509E-14	7.05198E-14	2.45409E-11
3730	Mesothelial	HS2ST1	0.487579594	0.905660377	0.778225806	3.03174E-14	7.60533E-14	2.66186E-11
3760	Mesothelial	MT1F	0.362312959	0.849056604	0.618951613	1.45422E-13	3.36002E-13	1.27681E-10
3773	Mesothelial	PTPRQ	0.345945232	0.811320755	0.548387097	4.11698E-13	9.19774E-13	3.61471E-10
3779	Mesothelial	DSE	0.372063805	0.886792453	0.711693548	5.63905E-13	1.24087E-12	4.95108E-10
3783	Mesothelial	TUBB6	0.382357585	0.849056604	0.695564516	6.75881E-13	1.47251E-12	5.93423E-10
3785	Mesothelial	UPK1B	0.300278697	0.773584906	0.554435484	7.19222E-13	1.5592E-12	6.31477E-10
3789	Mesothelial	HNRNPU	0.335760075	1	0.893145161	8.63576E-13	1.85384E-12	7.58219E-10
3795	Mesothelial	SF1	0.418437807	0.981132075	0.840725806	1.32697E-12	2.80742E-12	1.16508E-09
3816	Mesothelial	PRRC2C	0.377265583	1	0.929435484	3.19473E-12	6.43143E-12	2.80498E-09
3828	Mesothelial	WDR43	0.416135779	0.886792453	0.778225806	4.55828E-12	8.93342E-12	4.00217E-09
3832	Mesothelial	RDH10	0.324682242	0.830188679	0.639112903	6.05402E-12	1.17598E-11	5.31543E-09
3841	Mesothelial	EGLN1	0.303351618	0.867924528	0.705645161	8.71057E-12	1.65898E-11	7.64788E-09
3851	Mesothelial	CCNL1	0.448499328	1	0.91733871	1.28896E-11	2.40277E-11	1.1317E-08
3861	Mesothelial	FAM177B	0.313860711	0.79245283	0.608870968	2.38134E-11	4.34681E-11	2.09082E-08
3876	Mesothelial	AGO3	0.452583503	0.943396226	0.872983871	3.75556E-11	6.64795E-11	3.29738E-08
3880	Mesothelial	CENPP	0.318849015	0.849056604	0.699596774	4.56577E-11	8.0175E-11	4.00875E-08
3881	Mesothelial	RFFL	0.342355593	0.886792453	0.778225806	4.58962E-11	8.04329E-11	4.02969E-08
3884	Mesothelial	HERC3	0.398452153	0.79245283	0.715725806	5.3101E-11	9.25053E-11	4.66227E-08
3885	Mesothelial	FRAS1	0.465758264	0.886792453	0.802419355	6.37317E-11	1.10805E-10	5.59564E-08
3887	Mesothelial	RRAS2	0.40002654	0.943396226	0.858870968	6.69079E-11	1.15868E-10	5.87452E-08
3889	Mesothelial	CDV3	0.332312952	0.886792453	0.814516129	7.74442E-11	1.33587E-10	6.7996E-08
3891	Mesothelial	MAPK6	0.404524907	0.924528302	0.85483871	8.02463E-11	1.37879E-10	7.04562E-08
3930	Mesothelial	ENSG00000256947	0.405060196	0.943396226	0.782258065	4.4678E-10	7.13223E-10	3.92273E-07
3934	Mesothelial	MAP4K5	0.408090637	0.886792453	0.838709677	5.51447E-10	8.73953E-10	4.8417E-07
3937	Mesothelial	DDX10	0.330882667	0.886792453	0.802419355	6.48369E-10	1.02202E-09	5.69268E-07
3946	Mesothelial	FUS	0.374179617	0.924528302	0.881048387	1.07403E-09	1.66607E-09	9.42995E-07
3948	Mesothelial	ZNF451	0.30673729	0.905660377	0.8125	1.15345E-09	1.78297E-09	1.01273E-06
3962	Mesothelial	PPFIA1	0.343576416	0.943396226	0.852822581	2.02078E-09	3.04853E-09	1.77425E-06
3973	Mesothelial	RB1CC1	0.421227724	1	0.89516129	3.79848E-09	5.62405E-09	3.33506E-06
3990	Mesothelial	WWC1	0.559445005	0.924528302	0.897177419	6.84201E-09	9.848E-09	6.00728E-06
3992	Mesothelial	FAT1	0.414836668	0.867924528	0.802419355	6.91358E-09	9.9185E-09	6.07012E-06
4007	Mesothelial	MEMO1	0.334475094	0.905660377	0.860887097	1.14184E-08	1.59894E-08	1.00254E-05
4018	Mesothelial	NUP153	0.312218327	0.943396226	0.860887097	1.6459E-08	2.26504E-08	1.4451E-05
4038	Mesothelial	DHFR	0.369171866	0.943396226	0.883064516	4.13594E-08	5.51877E-08	3.63135E-05
4040	Mesothelial	TSC22D2	0.342461977	0.886792453	0.814516129	4.26579E-08	5.67479E-08	3.74536E-05
4075	Mesothelial	TMEM165	0.379152306	1	0.949596774	1.55879E-07	1.96924E-07	0.000136862
4125	Mesothelial	CACNA2D3	0.443875254	0.811320755	0.786290323	1.31088E-06	1.54491E-06	0.001150956
4135	Mesothelial	MARK3	0.341125416	0.962264151	0.955645161	1.77787E-06	2.06751E-06	0.001560973
4182	Mesothelial	RPS4Y1	0.431733958	0.716981132	0.637096774	1.01824E-05	1.11473E-05	0.008940172
4259	Aberrant Basaloid	PRSS2	0.736204744	0.743589744	0.080392157	1.84302E-38	1.21639E-35	1.21639E-35
4260	Aberrant Basaloid	CDH2	0.7120715	0.948717949	0.360784314	9.28765E-26	3.06492E-23	6.12985E-23
4262	Aberrant Basaloid	EPHB2	0.734495121	0.974358974	0.607843137	1.53115E-22	2.19943E-20	1.01056E-19
4265	Aberrant Basaloid	CPA6	0.946277344	0.923076923	0.521568627	7.31374E-21	6.85718E-19	4.82707E-18
4266	Aberrant Basaloid	ENSG00000197550	0.330604709	0.743589744	0.205882353	8.31173E-21	6.85718E-19	5.48574E-18
4267	Aberrant Basaloid	FRMD5	1.046776809	0.974358974	0.754901961	1.35952E-20	9.9698E-19	8.97282E-18
4268	Aberrant Basaloid	SERINC2	0.684423882	0.948717949	0.670588235	2.85542E-20	1.88458E-18	1.88458E-17
4270	Aberrant Basaloid	DSG2	0.646998331	0.974358974	0.741176471	5.66607E-20	2.814E-18	3.73961E-17
4274	Aberrant Basaloid	PLD5	1.011155556	0.923076923	0.617647059	1.11515E-19	4.59999E-18	7.35998E-17
4277	Aberrant Basaloid	FGD6	0.980637342	0.948717949	0.743137255	1.61632E-19	5.61458E-18	1.06677E-16
4285	Aberrant Basaloid	PLAU	0.666063586	0.871794872	0.42745098	1.39456E-18	3.32567E-17	9.20411E-16
4286	Aberrant Basaloid	CRLF1	0.545906605	0.871794872	0.445098039	1.41089E-18	3.32567E-17	9.31186E-16
4291	Aberrant Basaloid	OCIAD2	0.969205194	0.948717949	0.780392157	2.37337E-18	4.71294E-17	1.56643E-15
4293	Aberrant Basaloid	CDKN2B	0.417754991	0.897435897	0.454901961	3.0291E-18	5.65658E-17	1.9992E-15
4302	Aberrant Basaloid	BCAT1	0.661120055	0.923076923	0.550980392	1.35766E-17	1.99871E-16	8.96053E-15
4303	Aberrant Basaloid	CDKN2A	0.524869054	0.794871795	0.337254902	1.36276E-17	1.99871E-16	8.99422E-15
4305	Aberrant Basaloid	ENSG00000264545	0.45822124	0.923076923	0.598039216	1.87762E-17	2.63666E-16	1.23923E-14
4308	Aberrant Basaloid	NPEPPS	0.76249068	0.974358974	0.911764706	2.98199E-17	3.93623E-16	1.96812E-14
4309	Aberrant Basaloid	KCNS3	0.582124602	0.923076923	0.637254902	3.05877E-17	3.95841E-16	2.01879E-14
4310	Aberrant Basaloid	KCNN4	0.399337561	0.871794872	0.42745098	3.15904E-17	4.00955E-16	2.08496E-14
4315	Aberrant Basaloid	ENSG00000259354	0.586618859	0.948717949	0.67254902	5.90273E-17	6.83474E-16	3.8958E-14
4322	Aberrant Basaloid	RHOD	0.374082622	0.897435897	0.611764706	1.05409E-16	1.08703E-15	6.95696E-14
4340	Aberrant Basaloid	ZMAT3	0.443180227	0.923076923	0.680392157	8.80417E-16	7.08628E-15	5.81075E-13
4351	Aberrant Basaloid	ENSG00000198211	0.40675855	0.871794872	0.509803922	2.36589E-15	1.67902E-14	1.56149E-12
4352	Aberrant Basaloid	CCND2	0.731425875	0.897435897	0.68627451	2.43617E-15	1.7105E-14	1.60787E-12
4355	Aberrant Basaloid	ZFPM2-AS1	0.417204612	0.846153846	0.492156863	2.80266E-15	1.90697E-14	1.84976E-12
4361	Aberrant Basaloid	HOOK3	0.549432103	0.974358974	0.864705882	6.22398E-15	3.98818E-14	4.10783E-12
4364	Aberrant Basaloid	STK38L	0.410455825	0.923076923	0.676470588	9.56889E-15	5.95799E-14	6.31547E-12
4366	Aberrant Basaloid	TMEM87B	0.336969652	0.974358974	0.77254902	1.2196E-14	7.45309E-14	8.04934E-12
4367	Aberrant Basaloid	MX2	0.363631893	0.871794872	0.509803922	1.67812E-14	1.01611E-13	1.10756E-11
4368	Aberrant Basaloid	RNF121	0.32260225	0.923076923	0.658823529	1.79276E-14	1.07566E-13	1.18322E-11
4371	Aberrant Basaloid	GDF15	0.975505764	0.923076923	0.709803922	2.27851E-14	1.33081E-13	1.50382E-11
4373	Aberrant Basaloid	ENSG00000255595	0.422121772	0.794871795	0.415686275	2.6804E-14	1.53832E-13	1.76906E-11
4377	Aberrant Basaloid	MYO3B	0.460221783	0.846153846	0.582352941	3.05766E-14	1.69585E-13	2.01806E-11
4378	Aberrant Basaloid	PLEC	0.413451956	0.974358974	0.776470588	3.14705E-14	1.73088E-13	2.07705E-11
4383	Aberrant Basaloid	NEURL1B	0.340389226	0.871794872	0.584313725	5.31252E-14	2.80501E-13	3.50626E-11
4388	Aberrant Basaloid	SOX9	0.342514281	0.846153846	0.48627451	7.82645E-14	3.97343E-13	5.16546E-11
4390	Aberrant Basaloid	PDLIM4	0.427383941	0.897435897	0.61372549	1.07137E-13	5.35684E-13	7.07102E-11
4391	Aberrant Basaloid	ABRACL	0.346832013	0.897435897	0.684313725	1.42178E-13	7.05543E-13	9.38372E-11
4393	Aberrant Basaloid	MYO5B	0.64696069	0.974358974	0.823529412	1.70986E-13	8.35934E-13	1.12851E-10
4394	Aberrant Basaloid	LSR	0.404364553	0.923076923	0.798039216	1.79509E-13	8.71146E-13	1.18476E-10
4403	Aberrant Basaloid	TMEM98	0.416958639	0.923076923	0.705882353	2.54947E-13	1.16045E-12	1.68265E-10
4406	Aberrant Basaloid	KDR	0.352662634	0.794871795	0.380392157	3.00537E-13	1.34023E-12	1.98354E-10
4411	Aberrant Basaloid	LINC01106	0.500440006	0.948717949	0.794117647	4.13748E-13	1.78479E-12	2.73074E-10
4413	Aberrant Basaloid	PTCHD4	0.424965209	0.846153846	0.503921569	4.53161E-13	1.92959E-12	2.99086E-10
4415	Aberrant Basaloid	PGBD5	0.378940794	0.769230769	0.401960784	4.82754E-13	2.02941E-12	3.18618E-10
4420	Aberrant Basaloid	DIP2B	0.485682394	0.974358974	0.876470588	7.40985E-13	3.01883E-12	4.8905E-10
4421	Aberrant Basaloid	SLC44A3-AS1	0.458464074	0.923076923	0.766666667	7.8048E-13	3.16022E-12	5.15116E-10
4425	Aberrant Basaloid	SPINK1	0.359739663	0.666666667	0.258823529	9.41539E-13	3.72105E-12	6.21416E-10
4426	Aberrant Basaloid	C18orf25	0.362210093	0.923076923	0.715686275	9.63197E-13	3.78399E-12	6.3571E-10
4428	Aberrant Basaloid	STK32A	0.404144042	0.871794872	0.582352941	1.1844E-12	4.59828E-12	7.81707E-10
4442	Aberrant Basaloid	SHC3	0.346055477	0.846153846	0.531372549	2.90378E-12	1.04157E-11	1.9165E-09
4446	Aberrant Basaloid	VEZT	0.472914082	0.974358974	0.892156863	3.42344E-12	1.20185E-11	2.25947E-09
4449	Aberrant Basaloid	ENSG00000223653	0.494869152	0.871794872	0.741176471	3.86463E-12	1.33422E-11	2.55065E-09
4451	Aberrant Basaloid	ZNF254	0.391345968	0.974358974	0.854901961	3.95889E-12	1.35382E-11	2.61286E-09
4452	Aberrant Basaloid	ATRX	0.392492808	0.974358974	0.896078431	4.012E-12	1.36491E-11	2.64792E-09
4453	Aberrant Basaloid	OPTN	0.313168552	0.948717949	0.762745098	4.08154E-12	1.37562E-11	2.69381E-09
4466	Aberrant Basaloid	ANKIB1	0.419086032	0.948717949	0.858823529	8.23049E-12	2.6116E-11	5.43213E-09
4478	Aberrant Basaloid	TNIP1	0.445644982	0.923076923	0.778431373	1.7765E-11	5.32949E-11	1.17249E-08
4479	Aberrant Basaloid	BAX	0.409484457	0.871794872	0.774509804	1.83843E-11	5.49035E-11	1.21337E-08
4481	Aberrant Basaloid	RAB6A	0.353739249	0.974358974	0.860784314	2.17395E-11	6.43412E-11	1.43481E-08
4490	Aberrant Basaloid	MYH14	0.416132214	0.974358974	0.841176471	3.80643E-11	1.08286E-10	2.51224E-08
4493	Aberrant Basaloid	C11orf80	0.400347	0.897435897	0.821568627	4.10495E-11	1.15288E-10	2.70927E-08
4499	Aberrant Basaloid	S100A16	0.586375137	0.871794872	0.71372549	5.67174E-11	1.55326E-10	3.74335E-08
4501	Aberrant Basaloid	FAM3C	0.320111395	0.871794872	0.723529412	5.99438E-11	1.6281E-10	3.95629E-08
4513	Aberrant Basaloid	CDH4	0.306009383	0.846153846	0.645098039	9.24139E-11	2.39189E-10	6.09932E-08
4515	Aberrant Basaloid	DDAH1	0.357991186	0.897435897	0.749019608	9.7263E-11	2.49781E-10	6.41936E-08
4520	Aberrant Basaloid	FBLIM1	0.342542589	0.769230769	0.550980392	1.23897E-10	3.12106E-10	8.17719E-08
4529	Aberrant Basaloid	ANKLE2	0.368825569	0.897435897	0.758823529	1.70207E-10	4.14527E-10	1.12337E-07
4533	Aberrant Basaloid	KCNK1	0.34222628	0.923076923	0.756862745	1.84859E-10	4.43663E-10	1.22007E-07
4539	Aberrant Basaloid	DCBLD2	0.324238783	0.871794872	0.717647059	2.37889E-10	5.58742E-10	1.57006E-07
4541	Aberrant Basaloid	LMO3	0.394977002	0.948717949	0.743137255	2.68302E-10	6.25722E-10	1.77079E-07
4562	Aberrant Basaloid	DNAJC15	0.313721113	0.897435897	0.762745098	6.1248E-10	1.32973E-09	4.04237E-07
4563	Aberrant Basaloid	OGA	0.337616173	0.974358974	0.856862745	6.17506E-10	1.33624E-09	4.07554E-07
4574	Aberrant Basaloid	HEBP2	0.348391283	0.846153846	0.735294118	9.18012E-10	1.91737E-09	6.05888E-07
4576	Aberrant Basaloid	B4GALNT3	0.395178141	0.948717949	0.77254902	1.03131E-09	2.14045E-09	6.80663E-07
4585	Aberrant Basaloid	TIAM2	0.339711503	0.974358974	0.794117647	1.25986E-09	2.54284E-09	8.3151E-07
4588	Aberrant Basaloid	MAL2	0.403653808	0.948717949	0.856862745	1.33616E-09	2.67232E-09	8.81867E-07
4592	Aberrant Basaloid	ITPR3	0.357668097	0.871794872	0.737254902	1.65009E-09	3.26065E-09	1.08906E-06
4607	Aberrant Basaloid	GTF2I	0.347338305	0.923076923	0.87254902	2.39832E-09	4.5355E-09	1.58289E-06
4610	Aberrant Basaloid	KIFC3	0.335802954	0.974358974	0.829411765	2.95736E-09	5.54504E-09	1.95186E-06
4617	Aberrant Basaloid	SH3RF1	0.456673414	0.948717949	0.892156863	3.31719E-09	6.09845E-09	2.18934E-06
4618	Aberrant Basaloid	ITGB1	0.439799056	0.948717949	0.860784314	3.32817E-09	6.10165E-09	2.19659E-06
4623	Aberrant Basaloid	ERBIN	0.370074369	0.974358974	0.888235294	3.82298E-09	6.91279E-09	2.52317E-06
4624	Aberrant Basaloid	PKN2	0.331002204	0.974358974	0.874509804	3.85092E-09	6.94428E-09	2.54161E-06
4626	Aberrant Basaloid	PHLDA2	0.397040864	0.897435897	0.735294118	3.97189E-09	7.12351E-09	2.62145E-06
4632	Aberrant Basaloid	ENSG00000262302	0.40621493	0.948717949	0.81372549	4.93442E-09	8.7078E-09	3.25672E-06
4642	Aberrant Basaloid	FBXL20	0.369142376	0.948717949	0.839215686	7.48396E-09	1.28631E-08	4.93941E-06
4658	Aberrant Basaloid	GIPC1	0.307090778	0.948717949	0.852941176	1.46955E-08	2.42476E-08	9.69905E-06
4675	Aberrant Basaloid	FBXO32	0.343806581	0.871794872	0.696078431	3.2263E-08	5.10637E-08	2.12936E-05
4676	Aberrant Basaloid	MICU1	0.349157363	1	0.862745098	3.2801E-08	5.17911E-08	2.16487E-05
4708	Aberrant Basaloid	MYADM	0.346263489	0.871794872	0.776470588	8.92702E-08	1.3093E-07	5.89184E-05
4724	Aberrant Basaloid	PRR5-ARHGAP8	0.323665996	0.923076923	0.798039216	1.29273E-07	1.8309E-07	8.532E-05
4735	Aberrant Basaloid	HS6ST2	0.340342275	0.794871795	0.680392157	2.06036E-07	2.85081E-07	0.000135983
4736	Aberrant Basaloid	PAWR	0.347687417	0.948717949	0.907843137	2.09234E-07	2.88798E-07	0.000138094
4743	Aberrant Basaloid	SMARCA4	0.301949894	0.897435897	0.839215686	2.50774E-07	3.4126E-07	0.000165511
4766	Aberrant Basaloid	KHDRBS1	0.321970011	0.974358974	0.888235294	5.34547E-07	6.9449E-07	0.000352801
4783	Aberrant Basaloid	ARHGAP21	0.310745658	0.948717949	0.829411765	1.22395E-06	1.53868E-06	0.000807806
4786	Aberrant Basaloid	CHMP4B	0.329427152	0.923076923	0.898039216	1.40777E-06	1.75971E-06	0.000929129
4801	Aberrant Basaloid	ATP6V0E1	0.31343263	0.923076923	0.909803922	2.93293E-06	3.56489E-06	0.001935734
4837	Aberrant Basaloid	VTI1A	0.306777505	0.974358974	0.896078431	1.4236E-05	1.62276E-05	0.00939577
4839	Aberrant Basaloid	SPDYA	0.354172682	0.769230769	0.668627451	1.63579E-05	1.85821E-05	0.010796224
4919	Ionocyte	ASCL3	1.666015	0.846153846	0.001865672	3.70794E-94	3.4076E-91	3.4076E-91
4920	Ionocyte	FOXI1	1.29911524	0.769230769	0.007462687	3.08054E-67	1.41551E-64	2.83102E-64
4921	Ionocyte	ATP6V1G3	0.628173931	0.538461538	0.01119403	9.65059E-36	2.9563E-33	8.8689E-33
4922	Ionocyte	BSND	0.781030073	0.615384615	0.02238806	1.02263E-30	2.3495E-28	9.39799E-28
4923	Ionocyte	HEPACAM2	1.03571277	0.923076923	0.072761194	4.66873E-29	8.58113E-27	4.29057E-26
4924	Ionocyte	CLCNKB	1.345198466	1	0.097014925	4.76483E-28	7.29813E-26	4.37888E-25
4925	Ionocyte	CLCNKA	1.08517874	0.923076923	0.15858209	3.15345E-17	4.14003E-15	2.89802E-14
4934	Ionocyte	AMACR	1.021818715	0.923076923	0.419776119	1.45451E-09	7.93932E-08	1.3367E-06
4946	Ionocyte	GHITM	0.779424427	1	0.809701493	1.30704E-08	4.28989E-07	1.20117E-05
4947	Ionocyte	DMRT2	0.386170571	0.615384615	0.139925373	2.80084E-08	8.87577E-07	2.57397E-05
4950	Ionocyte	ATP6V1B1	0.851289127	0.692307692	0.195895522	3.95798E-08	1.13668E-06	3.63739E-05
4952	Ionocyte	TMEM171	0.503994714	0.615384615	0.14738806	6.74745E-08	1.8238E-06	6.2009E-05
4963	Ionocyte	TMPRSS11E	0.602447405	0.615384615	0.166044776	3.54072E-07	7.23095E-06	0.000325393
4982	Ionocyte	BPIFA2	0.563128535	0.615384615	0.192164179	2.09148E-06	3.00324E-05	0.001922071
4996	Ionocyte	B3GNT2	0.759692417	0.846153846	0.649253731	3.96284E-06	4.66904E-05	0.003641848
4998	Ionocyte	C18orf32	0.628333203	0.923076923	0.802238806	4.81749E-06	5.53409E-05	0.004427269
4999	Ionocyte	CUZD1	0.667443685	0.615384615	0.208955224	5.1075E-06	5.79481E-05	0.004693796
5006	Ionocyte	ATP6V1A	1.036362286	0.846153846	0.736940299	7.70468E-06	7.84617E-05	0.007080605
5008	Ionocyte	COX7B	1.063926976	0.923076923	0.884328358	7.73829E-06	7.84617E-05	0.00711149
5012	Ionocyte	ACTR3C	0.540306315	0.846153846	0.671641791	9.50013E-06	9.2879E-05	0.008730621
5014	Ionocyte	GOLM1	1.264135682	0.846153846	0.800373134	9.99753E-06	9.57055E-05	0.00918773
5015	Ionocyte	STAU1	0.584293088	1	0.880597015	1.01467E-05	9.61324E-05	0.009324839
5016	Ionocyte	PJA2	0.626949869	0.923076923	0.845149254	1.06579E-05	9.99446E-05	0.009794571
5018	Ionocyte	NDUFA13	0.619600679	1	0.90858209	1.57253E-05	0.000144515	0.014451513
5024	Ionocyte	MORF4L1	0.435155201	0.923076923	0.942164179	1.83209E-05	0.000158839	0.016836908
5027	Ionocyte	ENSG00000273217	0.686556467	0.923076923	0.90858209	2.0691E-05	0.000174251	0.019015028
5034	Ionocyte	CEL	0.582363903	0.538461538	0.171641791	2.44407E-05	0.000193629	0.02246098
5049	Ionocyte	CENPW	0.614381102	0.692307692	0.360074627	4.15861E-05	0.000291738	0.038217658
5050	Ionocyte	PFKP	0.677423096	0.846153846	0.791044776	4.43067E-05	0.000308469	0.040717894
5051	Ionocyte	HES6	0.793667468	0.692307692	0.361940299	4.49836E-05	0.000310826	0.041339904
5055	Ionocyte	SHISA2	0.859338944	0.692307692	0.348880597	5.28658E-05	0.000352206	0.04858366
5057	Ionocyte	BCLAF1	0.461528516	0.923076923	0.84141791	5.3336E-05	0.000352632	0.049015826
