Transcript_stable_ID	Transcript_type	Pig190723_PCLS_200304_1_trans_rcount.tr	Pig190723_PCLS_200304_2_trans_rcount.tr	Pig190723_PCLS_200304_3_trans_rcount.tr	Pig190723_PCLS_200304_4_trans_rcount.tr
ENSSSCT00000058795	protein_coding	18277.0	16130.0	17041.0	17186.0
ENSSSCT00000008352	protein_coding	4435.0	3986.0	5569.0	4383.0
ENSSSCT00000008363	protein_coding	3203.0	2871.0	4019.0	3244.0
ENSSSCT00000026359	protein_coding	717.0	394.0	746.0	847.0
ENSSSCT00000085006	protein_coding	702.0	391.0	726.0	837.0
ENSSSCT00000057857	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000027213	protein_coding	5985.0	4755.0	6172.0	4976.0
ENSSSCT00000076502	protein_coding	5940.0	4707.0	6144.0	4951.0
ENSSSCT00000048083	protein_coding	5851.0	4657.0	6061.0	4858.0
ENSSSCT00000004606	protein_coding	5565.0	4398.0	5723.0	4603.0
ENSSSCT00000074992	protein_coding	5747.0	4593.0	5913.0	4750.0
ENSSSCT00000077121	protein_coding	4563.0	3667.0	4805.0	3804.0
ENSSSCT00000087733	protein_coding	4503.0	3648.0	4784.0	3791.0
ENSSSCT00000071266	protein_coding	4424.0	3523.0	4549.0	3665.0
ENSSSCT00000007324	protein_coding	40.0	24.0	50.0	54.0
ENSSSCT00000007323	protein_coding	41.0	30.0	54.0	54.0
ENSSSCT00000091108	pseudogene	0.0	0.0	0.0	1.0
ENSSSCT00000056564	protein_coding	100.0	42.0	51.0	46.0
ENSSSCT00000049963	protein_coding	105.0	55.0	53.0	56.0
ENSSSCT00000068907	protein_coding	98.0	78.0	44.0	28.0
ENSSSCT00000088764	protein_coding	19.0	24.0	7.0	12.0
ENSSSCT00000068140	protein_coding	42.0	36.0	11.0	12.0
ENSSSCT00000067258	pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000022924	protein_coding	3007.0	2437.0	2254.0	2104.0
ENSSSCT00000011309	protein_coding	10875.0	7916.0	12417.0	10606.0
ENSSSCT00000033910	protein_coding	6167.0	4303.0	7027.0	6238.0
ENSSSCT00000079660	protein_coding	6273.0	4952.0	7130.0	6021.0
ENSSSCT00000086233	protein_coding	7249.0	5758.0	8315.0	6961.0
ENSSSCT00000030720	protein_coding	4294.0	3458.0	4624.0	4197.0
ENSSSCT00000046392	protein_coding	4239.0	3422.0	4600.0	4150.0
ENSSSCT00000032189	protein_coding	2.0	0.0	0.0	0.0
ENSSSCT00000022898	protein_coding	69.0	56.0	66.0	49.0
ENSSSCT00000009249	protein_coding	1323.0	1088.0	1251.0	1098.0
ENSSSCT00000079236	protein_coding	1119.0	916.0	988.0	892.0
ENSSSCT00000071100	protein_coding	229.0	192.0	279.0	229.0
ENSSSCT00000002625	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000039378	protein_coding	406.0	271.0	463.0	399.0
ENSSSCT00000056989	protein_coding	6652.0	5772.0	4144.0	4248.0
ENSSSCT00000060653	protein_coding	6252.0	5475.0	3828.0	3937.0
ENSSSCT00000048267	protein_coding	1405.0	1233.0	580.0	681.0
ENSSSCT00000008362	protein_coding	528.0	355.0	548.0	693.0
ENSSSCT00000022931	protein_coding	452.0	325.0	552.0	354.0
ENSSSCT00000058351	protein_coding	3006.0	2523.0	3143.0	3030.0
ENSSSCT00000023621	protein_coding	3004.0	2514.0	3147.0	3024.0
ENSSSCT00000063461	protein_coding	2243.0	2096.0	2403.0	2274.0
ENSSSCT00000024369	protein_coding	7765.0	5850.0	9413.0	8312.0
ENSSSCT00000012782	protein_coding	16295.0	15224.0	14630.0	14927.0
ENSSSCT00000065858	protein_coding	16704.0	15746.0	14824.0	15158.0
ENSSSCT00000066135	protein_coding	12268.0	11622.0	10816.0	11217.0
ENSSSCT00000043761	protein_coding	13594.0	12967.0	12000.0	12460.0
ENSSSCT00000065186	protein_coding	18725.0	17576.0	16614.0	17115.0
ENSSSCT00000000627	protein_coding	1746.0	1472.0	1412.0	1082.0
ENSSSCT00000004964	protein_coding	21.0	24.0	22.0	16.0
ENSSSCT00000073855	protein_coding	21.0	24.0	22.0	16.0
ENSSSCT00000069294	protein_coding	2.0	3.0	2.0	10.0
ENSSSCT00000051454	protein_coding	8.0	5.0	17.0	17.0
ENSSSCT00000088476	protein_coding	2280.0	1889.0	1634.0	1468.0
ENSSSCT00000040652	protein_coding	2340.0	1945.0	1659.0	1496.0
ENSSSCT00000076451	protein_coding	2321.0	1927.0	1645.0	1487.0
ENSSSCT00000068120	protein_coding	7.0	4.0	4.0	0.0
ENSSSCT00000077647	protein_coding	260.0	223.0	278.0	363.0
ENSSSCT00000063227	protein_coding	292.0	254.0	316.0	400.0
ENSSSCT00000024090	protein_coding	76.0	67.0	104.0	85.0
ENSSSCT00000085779	protein_coding	24.0	30.0	55.0	53.0
ENSSSCT00000034457	protein_coding	24.0	28.0	55.0	53.0
ENSSSCT00000035246	protein_coding	9.0	9.0	25.0	18.0
ENSSSCT00000083764	protein_coding	12.0	13.0	26.0	22.0
ENSSSCT00000033809	protein_coding	10.0	7.0	23.0	13.0
ENSSSCT00000075241	protein_coding	10.0	7.0	23.0	13.0
ENSSSCT00000049650	protein_coding	1344.0	877.0	1524.0	1168.0
ENSSSCT00000061771	protein_coding	976.0	634.0	1159.0	750.0
ENSSSCT00000010828	protein_coding	946.0	622.0	1114.0	739.0
ENSSSCT00000052137	protein_coding	286.0	223.0	176.0	150.0
ENSSSCT00000023160	protein_coding	307.0	205.0	160.0	156.0
ENSSSCT00000083701	protein_coding	1372.0	959.0	1652.0	1669.0
ENSSSCT00000031676	protein_coding	1072.0	782.0	1406.0	1262.0
ENSSSCT00000053627	protein_coding	175.0	108.0	175.0	185.0
ENSSSCT00000049989	protein_coding	107.0	61.0	98.0	131.0
ENSSSCT00000050588	protein_coding	4930.0	4884.0	4101.0	4320.0
ENSSSCT00000019407	protein_coding	4162.0	4153.0	3485.0	3669.0
ENSSSCT00000005480	protein_coding	223.0	128.0	241.0	225.0
ENSSSCT00000061797	protein_coding	247.0	136.0	292.0	276.0
ENSSSCT00000068337	protein_coding	281.0	194.0	308.0	295.0
ENSSSCT00000079102	protein_coding	179.0	122.0	166.0	162.0
ENSSSCT00000087057	protein_coding	1100.0	996.0	999.0	921.0
ENSSSCT00000009719	protein_coding	7421.0	6309.0	7072.0	6274.0
ENSSSCT00000018539	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000014505	protein_coding	1686.0	1213.0	1641.0	1505.0
ENSSSCT00000091136	protein_coding	464.0	297.0	370.0	410.0
ENSSSCT00000042165	protein_coding	30.0	19.0	28.0	8.0
ENSSSCT00000058725	protein_coding	30.0	16.0	27.0	6.0
ENSSSCT00000000629	protein_coding	41.0	44.0	30.0	10.0
ENSSSCT00000058064	protein_coding	348.0	246.0	477.0	315.0
ENSSSCT00000090992	protein_coding	83.0	62.0	147.0	97.0
ENSSSCT00000011310	protein_coding	4219.0	3167.0	4353.0	3334.0
ENSSSCT00000068786	protein_coding	4220.0	3156.0	4336.0	3326.0
ENSSSCT00000055152	protein_coding	8.0	12.0	0.0	5.0
ENSSSCT00000061840	protein_coding	9.0	7.0	0.0	7.0
ENSSSCT00000032739	protein_coding	9.0	7.0	0.0	7.0
ENSSSCT00000002630	protein_coding	14123.0	11488.0	21134.0	11973.0
ENSSSCT00000079038	protein_coding	13715.0	11253.0	20421.0	11564.0
ENSSSCT00000086332	protein_coding	5692.0	4231.0	8655.0	5150.0
ENSSSCT00000081950	protein_coding	3585.0	2978.0	2341.0	2128.0
ENSSSCT00000009250	protein_coding	3518.0	2916.0	2295.0	2077.0
ENSSSCT00000050817	protein_coding	3397.0	2782.0	2232.0	2032.0
ENSSSCT00000044527	protein_coding	3317.0	2747.0	2159.0	2007.0
ENSSSCT00000011849	protein_coding	615.0	622.0	572.0	603.0
ENSSSCT00000037160	protein_coding	326.0	226.0	378.0	341.0
ENSSSCT00000056086	protein_coding	372.0	242.0	453.0	487.0
ENSSSCT00000003795	protein_coding	515.0	418.0	585.0	482.0
ENSSSCT00000003794	protein_coding	1654.0	1171.0	1889.0	1863.0
ENSSSCT00000030312	protein_coding	709.0	500.0	884.0	846.0
ENSSSCT00000050825	protein_coding	1302.0	917.0	1434.0	1413.0
ENSSSCT00000062668	protein_coding	1186.0	797.0	1243.0	1235.0
ENSSSCT00000050080	protein_coding	44.0	47.0	58.0	63.0
ENSSSCT00000026009	protein_coding	40.0	47.0	60.0	71.0
ENSSSCT00000070552	protein_coding	1.0	7.0	19.0	15.0
ENSSSCT00000027237	protein_coding	1424.0	1117.0	798.0	770.0
ENSSSCT00000073059	pseudogene	7.0	13.0	34.0	14.0
ENSSSCT00000008361	protein_coding	5730.0	4295.0	5879.0	5213.0
ENSSSCT00000083363	protein_coding	3749.0	2781.0	3802.0	3340.0
ENSSSCT00000007326	protein_coding	935.0	776.0	1187.0	883.0
ENSSSCT00000091507	protein_coding	929.0	771.0	1188.0	880.0
ENSSSCT00000078713	protein_coding	1035.0	911.0	1348.0	999.0
ENSSSCT00000032627	protein_coding	574.0	499.0	744.0	618.0
ENSSSCT00000080688	protein_coding	556.0	485.0	721.0	603.0
ENSSSCT00000060830	protein_coding	17407.0	15050.0	14711.0	14063.0
ENSSSCT00000061836	protein_coding	16638.0	14333.0	14037.0	13492.0
ENSSSCT00000019411	protein_coding	15702.0	13420.0	13072.0	12624.0
ENSSSCT00000087856	protein_coding	1159.0	953.0	768.0	759.0
ENSSSCT00000038537	protein_coding	1166.0	963.0	772.0	763.0
ENSSSCT00000073258	protein_coding	1123.0	931.0	751.0	729.0
ENSSSCT00000075447	protein_coding	934.0	811.0	662.0	614.0
ENSSSCT00000050917	protein_coding	3580.0	2778.0	3326.0	2819.0
ENSSSCT00000066760	protein_coding	1029.0	759.0	890.0	717.0
ENSSSCT00000037448	protein_coding	919.0	474.0	1189.0	1078.0
ENSSSCT00000029481	protein_coding	846.0	439.0	1121.0	1031.0
ENSSSCT00000088633	protein_coding	952.0	488.0	1237.0	1130.0
ENSSSCT00000066757	protein_coding	927.0	478.0	1214.0	1107.0
ENSSSCT00000085922	protein_coding	170.0	92.0	217.0	234.0
ENSSSCT00000030543	protein_coding	4576.0	3689.0	4260.0	4323.0
ENSSSCT00000018911	protein_coding	21.0	12.0	13.0	7.0
ENSSSCT00000044063	protein_coding	78.0	113.0	64.0	63.0
ENSSSCT00000022760	protein_coding	81.0	114.0	72.0	63.0
ENSSSCT00000040760	protein_coding	76.0	106.0	72.0	58.0
ENSSSCT00000066542	protein_coding	80.0	114.0	68.0	63.0
ENSSSCT00000038828	protein_coding	418.0	282.0	558.0	431.0
ENSSSCT00000068754	protein_coding	31.0	2.0	0.0	4.0
ENSSSCT00000075052	protein_coding	8.0	7.0	4.0	12.0
ENSSSCT00000082993	protein_coding	8.0	7.0	4.0	12.0
ENSSSCT00000061325	protein_coding	14.0	7.0	14.0	12.0
ENSSSCT00000073691	protein_coding	8.0	7.0	2.0	12.0
ENSSSCT00000056159	protein_coding	1584.0	1322.0	1184.0	1185.0
ENSSSCT00000015431	protein_coding	144.0	79.0	143.0	64.0
ENSSSCT00000044497	protein_coding	144.0	77.0	143.0	62.0
ENSSSCT00000050250	protein_coding	144.0	79.0	139.0	64.0
ENSSSCT00000055369	protein_coding	156.0	97.0	152.0	75.0
ENSSSCT00000070689	protein_coding	118.0	63.0	101.0	54.0
ENSSSCT00000069970	protein_coding	137.0	77.0	136.0	64.0
ENSSSCT00000046193	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000018143	protein_coding	29.0	15.0	5.0	3.0
ENSSSCT00000089116	protein_coding	28.0	13.0	5.0	3.0
ENSSSCT00000075070	protein_coding	5.0	5.0	0.0	0.0
ENSSSCT00000068881	protein_coding	240.0	233.0	304.0	253.0
ENSSSCT00000002631	protein_coding	202.0	215.0	252.0	190.0
ENSSSCT00000044646	protein_coding	2453.0	2155.0	2334.0	2055.0
ENSSSCT00000040888	protein_coding	2344.0	2094.0	2221.0	1950.0
ENSSSCT00000057295	protein_coding	2472.0	2157.0	2292.0	2017.0
ENSSSCT00000003472	protein_coding	0.0	0.0	2.0	4.0
ENSSSCT00000022723	protein_coding	186.0	182.0	375.0	202.0
ENSSSCT00000043177	protein_coding	208.0	144.0	272.0	227.0
ENSSSCT00000067761	protein_coding	193.0	120.0	241.0	217.0
ENSSSCT00000087677	protein_coding	11666.0	10168.0	8962.0	9560.0
ENSSSCT00000010250	protein_coding	11683.0	10188.0	8983.0	9570.0
ENSSSCT00000039012	protein_coding	11666.0	10168.0	8962.0	9560.0
ENSSSCT00000027170	protein_coding	11685.0	10189.0	8980.0	9577.0
ENSSSCT00000071921	protein_coding	7548.0	6909.0	6173.0	6279.0
ENSSSCT00000065442	protein_coding	1878.0	1148.0	2189.0	2286.0
ENSSSCT00000044875	protein_coding	1839.0	1128.0	2164.0	2255.0
ENSSSCT00000042976	protein_coding	1840.0	1120.0	2163.0	2251.0
ENSSSCT00000059300	protein_coding	1831.0	1120.0	2155.0	2246.0
ENSSSCT00000062961	protein_coding	1875.0	1141.0	2187.0	2283.0
ENSSSCT00000044537	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000065069	protein_coding	3153.0	2878.0	2696.0	2346.0
ENSSSCT00000066385	protein_coding	3126.0	2856.0	2666.0	2328.0
ENSSSCT00000083409	protein_coding	2311.0	2170.0	2026.0	1752.0
ENSSSCT00000044963	protein_coding	2491.0	2320.0	2156.0	1858.0
ENSSSCT00000040109	protein_coding	3028.0	2739.0	2594.0	2231.0
ENSSSCT00000036999	protein_coding	2912.0	2639.0	2526.0	2197.0
ENSSSCT00000027514	protein_coding	3661.0	3299.0	3200.0	2656.0
ENSSSCT00000006024	protein_coding	4542.0	4165.0	4561.0	3929.0
ENSSSCT00000050903	protein_coding	1979.0	1617.0	1858.0	1673.0
ENSSSCT00000060595	protein_coding	428.0	233.0	524.0	472.0
ENSSSCT00000001096	protein_coding	503.0	253.0	626.0	564.0
ENSSSCT00000048156	protein_coding	463.0	220.0	541.0	528.0
ENSSSCT00000035967	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000059687	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000046786	protein_coding	2166.0	1462.0	1927.0	1814.0
ENSSSCT00000052111	protein_coding	2096.0	1419.0	1889.0	1767.0
ENSSSCT00000038406	protein_coding	1729.0	1234.0	1675.0	1477.0
ENSSSCT00000064440	protein_coding	1691.0	1196.0	1612.0	1444.0
ENSSSCT00000085141	protein_coding	1730.0	1232.0	1675.0	1475.0
ENSSSCT00000062472	protein_coding	2166.0	1460.0	1928.0	1812.0
ENSSSCT00000003473	protein_coding	2476.0	1895.0	3066.0	2269.0
ENSSSCT00000056921	protein_coding	2148.0	1548.0	2152.0	1982.0
ENSSSCT00000029330	protein_coding	2258.0	1616.0	2272.0	2099.0
ENSSSCT00000063954	protein_coding	2245.0	1608.0	2255.0	2095.0
ENSSSCT00000017041	protein_coding	2058.0	1503.0	2107.0	1949.0
ENSSSCT00000065243	protein_coding	2123.0	1530.0	2104.0	1959.0
ENSSSCT00000017115	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000038994	protein_coding	773.0	704.0	788.0	635.0
ENSSSCT00000061377	protein_coding	772.0	704.0	779.0	635.0
ENSSSCT00000039692	protein_coding	729.0	667.0	739.0	584.0
ENSSSCT00000066200	protein_coding	670.0	617.0	683.0	534.0
ENSSSCT00000053683	protein_coding	407.0	375.0	440.0	407.0
ENSSSCT00000064322	protein_coding	3390.0	2061.0	5051.0	3202.0
ENSSSCT00000045483	protein_coding	3226.0	2001.0	4859.0	3063.0
ENSSSCT00000088464	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000044150	protein_coding	168.0	119.0	197.0	161.0
ENSSSCT00000057552	protein_coding	114.0	69.0	123.0	104.0
ENSSSCT00000080933	protein_coding	225.0	188.0	190.0	187.0
ENSSSCT00000054479	protein_coding	955.0	787.0	1112.0	966.0
ENSSSCT00000043565	protein_coding	956.0	771.0	1051.0	939.0
ENSSSCT00000006025	protein_coding	12.0	1.0	7.0	9.0
ENSSSCT00000005481	protein_coding	2121.0	1840.0	2072.0	1615.0
ENSSSCT00000047705	protein_coding	2072.0	1810.0	2011.0	1604.0
ENSSSCT00000051652	protein_coding	1960.0	1702.0	1864.0	1487.0
ENSSSCT00000078191	protein_coding	1848.0	1670.0	1869.0	1486.0
ENSSSCT00000077937	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000073435	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000034415	protein_coding	7376.0	5129.0	7425.0	5893.0
ENSSSCT00000072928	protein_coding	5911.0	4125.0	6044.0	4777.0
ENSSSCT00000003474	protein_coding	8.0	0.0	4.0	0.0
ENSSSCT00000011850	protein_coding	143.0	127.0	144.0	207.0
ENSSSCT00000060427	protein_coding	9915.0	8602.0	8781.0	7966.0
ENSSSCT00000004608	protein_coding	9796.0	8502.0	8744.0	7883.0
ENSSSCT00000048916	protein_coding	9164.0	8006.0	8101.0	7309.0
ENSSSCT00000038791	protein_coding	8510.0	7462.0	7519.0	6800.0
ENSSSCT00000038230	protein_coding	9977.0	8689.0	8877.0	7996.0
ENSSSCT00000061209	protein_coding	9507.0	8289.0	8374.0	7637.0
ENSSSCT00000078386	protein_coding	2541.0	2311.0	2310.0	1968.0
ENSSSCT00000030464	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000078600	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000037768	protein_coding	2135.0	1257.0	2506.0	3060.0
ENSSSCT00000060302	protein_coding	3166.0	1843.0	3659.0	4265.0
ENSSSCT00000055399	protein_coding	3212.0	1859.0	3708.0	4311.0
ENSSSCT00000019410	protein_coding	3205.0	1861.0	3695.0	4313.0
ENSSSCT00000072296	pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000014507	protein_coding	685.0	471.0	737.0	692.0
ENSSSCT00000044385	protein_coding	1130.0	875.0	1214.0	1130.0
ENSSSCT00000009251	protein_coding	112.0	58.0	72.0	122.0
ENSSSCT00000071035	protein_coding	103.0	49.0	62.0	113.0
ENSSSCT00000080061	protein_coding	0.0	0.0	2.0	0.0
ENSSSCT00000018912	protein_coding	7.0	3.0	9.0	10.0
ENSSSCT00000040563	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000033719	protein_coding	171.0	67.0	156.0	145.0
ENSSSCT00000035298	protein_coding	106.0	40.0	76.0	86.0
ENSSSCT00000060184	protein_coding	811.0	675.0	887.0	804.0
ENSSSCT00000064250	protein_coding	719.0	588.0	777.0	710.0
ENSSSCT00000008358	protein_coding	804.0	629.0	848.0	824.0
ENSSSCT00000042626	protein_coding	698.0	548.0	752.0	663.0
ENSSSCT00000003475	protein_coding	2224.0	1394.0	2591.0	2869.0
ENSSSCT00000011314	protein_coding	29620.0	20593.0	42580.0	27868.0
ENSSSCT00000088575	protein_coding	27887.0	19690.0	39833.0	25836.0
ENSSSCT00000010251	protein_coding	141.0	69.0	125.0	124.0
ENSSSCT00000045284	protein_coding	127.0	64.0	115.0	117.0
ENSSSCT00000008156	protein_coding	798.0	713.0	820.0	732.0
ENSSSCT00000072993	pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000056421	protein_coding	19097.0	16034.0	19915.0	15976.0
ENSSSCT00000004089	protein_coding	7263.0	5837.0	8296.0	6547.0
ENSSSCT00000065615	protein_coding	16947.0	15024.0	18866.0	14967.0
ENSSSCT00000025362	protein_coding	33394.0	29992.0	36694.0	28818.0
ENSSSCT00000004090	protein_coding	32325.0	29100.0	35600.0	27864.0
ENSSSCT00000058239	pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000045770	protein_coding	2660.0	2080.0	2794.0	2431.0
ENSSSCT00000058633	protein_coding	2414.0	1912.0	2583.0	2290.0
ENSSSCT00000034044	protein_coding	402.0	410.0	158.0	284.0
ENSSSCT00000013486	protein_coding	146.0	106.0	29.0	48.0
ENSSSCT00000069993	protein_coding	1724.0	1341.0	1996.0	1671.0
ENSSSCT00000024088	protein_coding	2588.0	2023.0	2976.0	2379.0
ENSSSCT00000056787	protein_coding	442.0	346.0	602.0	376.0
ENSSSCT00000028071	protein_coding	682.0	519.0	715.0	712.0
ENSSSCT00000063424	protein_coding	45.0	13.0	8.0	2.0
ENSSSCT00000032011	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000003476	protein_coding	358.0	241.0	334.0	350.0
ENSSSCT00000077891	protein_coding	29652.0	24202.0	29990.0	25627.0
ENSSSCT00000004968	protein_coding	29652.0	24201.0	29990.0	25626.0
ENSSSCT00000085932	protein_coding	29617.0	24161.0	29954.0	25598.0
ENSSSCT00000038124	protein_coding	29060.0	23654.0	29610.0	25300.0
ENSSSCT00000045500	protein_coding	29025.0	23626.0	29581.0	25279.0
ENSSSCT00000056853	protein_coding	43745.0	36687.0	44364.0	38502.0
ENSSSCT00000047779	protein_coding	43576.0	36610.0	44185.0	38361.0
ENSSSCT00000054509	protein_coding	43571.0	36600.0	44184.0	38355.0
ENSSSCT00000004971	protein_coding	43574.0	36603.0	44187.0	38356.0
ENSSSCT00000017117	protein_coding	141.0	64.0	114.0	87.0
ENSSSCT00000037735	protein_coding	8.0	3.0	8.0	2.0
ENSSSCT00000040037	protein_coding	6.0	2.0	8.0	2.0
ENSSSCT00000053135	protein_coding	6.0	2.0	6.0	2.0
ENSSSCT00000030995	protein_coding	298.0	282.0	270.0	265.0
ENSSSCT00000082622	protein_coding	4421.0	2635.0	5136.0	4390.0
ENSSSCT00000002632	protein_coding	4411.0	2634.0	5130.0	4382.0
ENSSSCT00000076384	protein_coding	4332.0	2597.0	5028.0	4280.0
ENSSSCT00000066921	protein_coding	4282.0	2543.0	4904.0	4193.0
ENSSSCT00000052036	protein_coding	3918.0	2316.0	4632.0	4053.0
ENSSSCT00000073587	protein_coding	3089.0	1808.0	3873.0	3378.0
ENSSSCT00000065992	protein_coding	1249.0	981.0	1357.0	1272.0
ENSSSCT00000083576	protein_coding	7552.0	6397.0	7805.0	7539.0
ENSSSCT00000066950	protein_coding	7566.0	6407.0	7826.0	7551.0
ENSSSCT00000011852	protein_coding	6864.0	5847.0	7178.0	6843.0
ENSSSCT00000055846	protein_coding	7157.0	6099.0	7383.0	7088.0
ENSSSCT00000079609	protein_coding	6155.0	5268.0	6274.0	6023.0
ENSSSCT00000045576	protein_coding	466.0	297.0	681.0	688.0
ENSSSCT00000024506	protein_coding	368.0	233.0	546.0	609.0
ENSSSCT00000077455	protein_coding	2.0	0.0	6.0	0.0
ENSSSCT00000059044	protein_coding	5488.0	4104.0	3366.0	3491.0
ENSSSCT00000039968	protein_coding	1450.0	1184.0	1068.0	1000.0
ENSSSCT00000084914	protein_coding	2748.0	2642.0	2377.0	2495.0
ENSSSCT00000009253	protein_coding	2716.0	2544.0	2269.0	2471.0
ENSSSCT00000072554	protein_coding	3071.0	2844.0	2579.0	2785.0
ENSSSCT00000042056	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000040308	pseudogene	1.0	0.0	0.0	0.0
ENSSSCT00000064857	protein_coding	48.0	27.0	42.0	47.0
ENSSSCT00000045903	protein_coding	15.0	4.0	6.0	10.0
ENSSSCT00000055684	protein_coding	15.0	4.0	6.0	10.0
ENSSSCT00000069474	protein_coding	15.0	4.0	6.0	10.0
ENSSSCT00000040471	protein_coding	4.0	5.0	10.0	6.0
ENSSSCT00000039576	protein_coding	0.0	0.0	0.0	2.0
ENSSSCT00000007327	protein_coding	175.0	96.0	242.0	175.0
ENSSSCT00000071619	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000075223	protein_coding	455.0	345.0	514.0	493.0
ENSSSCT00000006026	protein_coding	465.0	346.0	516.0	495.0
ENSSSCT00000086941	protein_coding	449.0	347.0	507.0	488.0
ENSSSCT00000066581	protein_coding	598.0	518.0	754.0	871.0
ENSSSCT00000073414	protein_coding	464.0	435.0	581.0	726.0
ENSSSCT00000089852	protein_coding	405.0	397.0	521.0	651.0
ENSSSCT00000050786	protein_coding	393.0	347.0	478.0	606.0
ENSSSCT00000006027	protein_coding	345.0	331.0	474.0	556.0
ENSSSCT00000031374	protein_coding	7976.0	6903.0	7046.0	6342.0
ENSSSCT00000071339	protein_coding	7219.0	6196.0	6369.0	5754.0
ENSSSCT00000073361	protein_coding	7383.0	6366.0	6585.0	5914.0
ENSSSCT00000027104	protein_coding	7435.0	6441.0	6611.0	5969.0
ENSSSCT00000090088	protein_coding	744.0	592.0	660.0	596.0
ENSSSCT00000003798	protein_coding	9.0	33.0	14.0	14.0
ENSSSCT00000003797	protein_coding	9.0	33.0	14.0	14.0
ENSSSCT00000067959	protein_coding	1184.0	831.0	1863.0	1047.0
ENSSSCT00000011316	protein_coding	452.0	327.0	779.0	420.0
ENSSSCT00000087500	protein_coding	1370.0	874.0	1680.0	1438.0
ENSSSCT00000077052	protein_coding	1368.0	874.0	1680.0	1435.0
ENSSSCT00000029505	protein_coding	1368.0	874.0	1680.0	1435.0
ENSSSCT00000050926	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000072611	protein_coding	1.0	1.0	0.0	0.0
ENSSSCT00000084518	protein_coding	16.0	6.0	10.0	11.0
ENSSSCT00000040032	protein_coding	24.0	10.0	22.0	20.0
ENSSSCT00000052447	protein_coding	10.0	8.0	8.0	10.0
ENSSSCT00000040518	protein_coding	10.0	8.0	8.0	10.0
ENSSSCT00000015432	protein_coding	16.0	6.0	10.0	11.0
ENSSSCT00000001954	protein_coding	4.0	0.0	0.0	2.0
ENSSSCT00000088450	protein_coding	0.0	1.0	0.0	0.0
ENSSSCT00000000630	protein_coding	0.0	1.0	0.0	0.0
ENSSSCT00000060652	protein_coding	0.0	1.0	0.0	0.0
ENSSSCT00000038858	pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000008357	protein_coding	1788.0	1287.0	1684.0	1717.0
ENSSSCT00000043266	protein_coding	1671.0	1203.0	1568.0	1606.0
ENSSSCT00000059968	protein_coding	1622.0	1176.0	1502.0	1564.0
ENSSSCT00000052164	protein_coding	726.0	519.0	807.0	631.0
ENSSSCT00000053901	protein_coding	1838.0	1315.0	1766.0	1781.0
ENSSSCT00000060534	protein_coding	1711.0	1229.0	1632.0	1663.0
ENSSSCT00000010253	pseudogene	1466.0	1143.0	1231.0	1066.0
ENSSSCT00000079891	protein_coding	559.0	353.0	575.0	592.0
ENSSSCT00000058511	protein_coding	559.0	355.0	574.0	590.0
ENSSSCT00000046983	protein_coding	862.0	403.0	769.0	634.0
ENSSSCT00000008157	protein_coding	861.0	398.0	765.0	633.0
ENSSSCT00000084891	protein_coding	811.0	379.0	713.0	586.0
ENSSSCT00000072081	protein_coding	696.0	313.0	620.0	514.0
ENSSSCT00000030765	protein_coding	882.0	608.0	1147.0	1000.0
ENSSSCT00000034975	protein_coding	843.0	571.0	1083.0	972.0
ENSSSCT00000088926	protein_coding	8.0	7.0	8.0	2.0
ENSSSCT00000018915	protein_coding	10.0	9.0	8.0	2.0
ENSSSCT00000034776	protein_coding	0.0	0.0	3.0	1.0
ENSSSCT00000023558	protein_coding	3497.0	2932.0	3833.0	3451.0
ENSSSCT00000072827	protein_coding	987.0	638.0	1055.0	905.0
ENSSSCT00000006649	protein_coding	1007.0	646.0	1072.0	905.0
ENSSSCT00000059239	protein_coding	566.0	385.0	715.0	515.0
ENSSSCT00000054967	protein_coding	2555.0	1961.0	1388.0	1401.0
ENSSSCT00000087529	protein_coding	2416.0	1894.0	1313.0	1326.0
ENSSSCT00000045660	protein_coding	1918.0	1565.0	1038.0	1007.0
ENSSSCT00000081535	protein_coding	1753.0	1431.0	954.0	844.0
