Gene_stable_ID	Gene_%_GC_content	Gene_type	NCBI_gene_ID	Gene_name	Pig190723_PCLS_200304_1_gene_rcount.gr	Pig190723_PCLS_200304_2_gene_rcount.gr	Pig190723_PCLS_200304_3_gene_rcount.gr	Pig190723_PCLS_200304_4_gene_rcount.gr
ENSSSCG00000044932	35.66	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000041261	37.86	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044556	45.33	lncRNA	---	---	5.0	0.0	2.0	0.0
ENSSSCG00000045501	38.56	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000025403	55.94	protein_coding	100623742	---	11.0	5.0	6.0	10.0
ENSSSCG00000050296	41.24	lncRNA	---	---	2.0	0.0	0.0	0.0
ENSSSCG00000048145	38.03	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047757	53.84	lncRNA	---	---	50.0	21.0	28.0	40.0
ENSSSCG00000044168	37.53	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050697	39.31	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043777	36.02	processed_pseudogene	---	---	0.0	0.0	0.0	2.0
ENSSSCG00000047667	34.89	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019172	37.76	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000049820	46.11	protein_coding	110259120	---	0.0	0.0	0.0	0.0
ENSSSCG00000049815	40.3	lncRNA	---	---	0.0	0.0	6.0	0.0
ENSSSCG00000048762	37.81	protein_coding	---	---	33.0	23.0	32.0	22.0
ENSSSCG00000046575	49.26	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018233	45.64	snoRNA	---	SNORA62	0.0	0.0	0.0	0.0
ENSSSCG00000020796	41.57	protein_coding	100525950	SPOP	5971.0	5104.0	5919.0	5844.0
ENSSSCG00000018935	43.75	snoRNA	---	SNORD43	138.0	117.0	146.0	127.0
ENSSSCG00000000437	51.53	protein_coding	100518732	ARHGAP9	483.0	393.0	478.0	605.0
ENSSSCG00000042683	40.98	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000041792	49.42	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047733	36.75	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049582	48.55	lncRNA	---	---	5.0	2.0	0.0	0.0
ENSSSCG00000020068	47.62	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000025675	52.17	protein_coding	100624328	EEF2	80267.0	57951.0	97403.0	93378.0
ENSSSCG00000002888	55.33	protein_coding	100517097	GAPDHS	2.0	0.0	0.0	0.0
ENSSSCG00000038564	45.68	miRNA	104796285	ssc-mir-9808	0.0	0.0	0.0	0.0
ENSSSCG00000049998	45.14	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044780	39.68	lncRNA	---	---	6.0	2.0	2.0	2.0
ENSSSCG00000036416	53.82	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000038712	44.65	protein_coding	100624128	ZNF577	658.0	605.0	699.0	574.0
ENSSSCG00000037826	60	snoRNA	---	SNORD83B	7.0	1.0	4.0	4.0
ENSSSCG00000049419	38.83	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019939	48.94	snoRNA	---	---	6.0	0.0	0.0	3.0
ENSSSCG00000042923	39.43	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044506	37.49	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000007814	50.74	protein_coding	102167376	KIAA0556	618.0	356.0	755.0	705.0
ENSSSCG00000038946	41.99	protein_coding	100526221	SLC17A8	174.0	175.0	118.0	226.0
ENSSSCG00000041519	44.78	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048199	37.2	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049463	41.66	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000039766	39.22	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000041171	52.51	lncRNA	---	---	2.0	4.0	9.0	0.0
ENSSSCG00000048529	47.67	lncRNA	---	---	2.0	0.0	0.0	0.0
ENSSSCG00000037725	30.12	snoRNA	---	SNORD115	0.0	0.0	0.0	0.0
ENSSSCG00000028750	45.86	snRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050112	38.16	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018641	62.2	miRNA	100498732	ssc-mir-497	0.0	0.0	0.0	0.0
ENSSSCG00000048373	40.65	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000046521	41.23	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000046274	36.83	lncRNA	---	---	14.0	11.0	11.0	18.0
ENSSSCG00000050478	36.08	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049434	36.79	lncRNA	---	---	1.0	0.0	2.0	2.0
ENSSSCG00000039854	42.95	protein_coding	106507461	TLCD4	122.0	127.0	88.0	69.0
ENSSSCG00000032812	47.64	snoRNA	---	U3	11.0	8.0	5.0	4.0
ENSSSCG00000042133	42.92	lncRNA	---	---	15.0	22.0	7.0	13.0
ENSSSCG00000041474	44.38	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000026598	44.87	protein_coding	100511681	---	0.0	0.0	0.0	0.0
ENSSSCG00000024249	45.21	protein_coding	100153555	GABRR2	0.0	0.0	0.0	0.0
ENSSSCG00000024249	45.21	protein_coding	100522289	GABRR2	0.0	2.0	0.0	0.0
ENSSSCG00000018361	35.71	snoRNA	---	SNORD115	0.0	0.0	0.0	0.0
ENSSSCG00000051557	46.29	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050670	39.92	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043269	44.58	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000033552	38	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000043501	57.76	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044010	48.21	lncRNA	---	---	22.0	22.0	24.0	12.0
ENSSSCG00000048117	37.86	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042387	36.47	protein_coding	---	---	1.0	6.0	2.0	0.0
ENSSSCG00000044338	44.59	lncRNA	---	---	16.0	12.0	19.0	5.0
ENSSSCG00000034599	50	miRNA	104796092	ssc-mir-9814	3.0	5.0	3.0	4.0
ENSSSCG00000009681	40.86	protein_coding	100155552	INTS9	749.0	514.0	782.0	677.0
ENSSSCG00000046683	56.7	lncRNA	---	---	68.0	65.0	82.0	58.0
ENSSSCG00000018619	47.06	rRNA	---	5S_rRNA	0.0	0.0	0.0	3.0
ENSSSCG00000043956	40.94	lncRNA	---	---	0.0	0.0	0.0	5.0
ENSSSCG00000047177	49.19	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050236	40.1	lncRNA	---	---	492.0	426.0	209.0	284.0
ENSSSCG00000007088	41.8	protein_coding	100155390	---	12742.0	10858.0	11330.0	10153.0
ENSSSCG00000036561	35.77	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000010181	52.01	protein_coding	100155899	C1orf198	1015.0	761.0	1279.0	1075.0
ENSSSCG00000046129	43.19	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019878	41.98	snoRNA	---	SNORD115	0.0	0.0	0.0	0.0
ENSSSCG00000018050	64.5	protein_coding	100511593	---	73.0	64.0	151.0	163.0
ENSSSCG00000036618	43.6	protein_coding	397684	---	7143.0	5867.0	7056.0	5836.0
ENSSSCG00000018419	45.56	miRNA	100316564	ssc-mir-136	0.0	0.0	0.0	0.0
ENSSSCG00000039075	43.93	snRNA	---	U6	0.0	0.0	0.0	1.0
ENSSSCG00000045964	44.59	lncRNA	---	---	0.0	0.0	1.0	0.0
ENSSSCG00000034992	42.06	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000044058	66.05	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019155	35	snoRNA	---	SNORD115	0.0	0.0	0.0	0.0
ENSSSCG00000047371	42.9	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000037794	47.71	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049360	38.47	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000046141	36.86	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000041132	35.1	lncRNA	---	---	2.0	5.0	0.0	0.0
ENSSSCG00000044003	37.57	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051243	41.13	protein_coding	---	---	339.0	250.0	372.0	332.0
ENSSSCG00000041899	43.84	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048030	42.55	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000035225	31.78	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000046126	47.73	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000039125	45.71	snRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043089	53.48	lncRNA	---	---	1172.0	822.0	1162.0	1290.0
ENSSSCG00000019906	59.21	miRNA	104794435	ssc-mir-194a	0.0	0.0	0.0	0.0
ENSSSCG00000026421	38.26	protein_coding	100520011	PKD2L2	9.0	0.0	3.0	9.0
ENSSSCG00000047744	38.35	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045281	53.64	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043333	41.22	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000041926	56.77	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050218	44.3	snoRNA	---	SNORD115	0.0	0.0	0.0	0.0
ENSSSCG00000042585	59.13	lncRNA	---	---	12.0	2.0	1.0	0.0
ENSSSCG00000042280	38.05	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048638	35.9	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000035685	59.73	protein_coding	110255299	---	0.0	0.0	0.0	0.0
ENSSSCG00000044948	43.8	protein_coding	100621389	---	0.0	0.0	0.0	0.0
ENSSSCG00000044948	43.8	protein_coding	110261487	---	0.0	0.0	0.0	0.0
ENSSSCG00000044948	43.8	protein_coding	110261675	---	0.0	0.0	1.0	2.0
ENSSSCG00000020432	45.3	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000029647	53.75	miRNA	100498777	ssc-mir-500	0.0	0.0	0.0	0.0
ENSSSCG00000018165	48	snoRNA	---	SNORA62	0.0	0.0	0.0	0.0
ENSSSCG00000043374	37.64	protein_coding	---	---	2.0	0.0	0.0	0.0
ENSSSCG00000043898	42.53	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047990	45.17	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000046972	43.32	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048832	44	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000027681	37.78	protein_coding	100624470	ZFR	13958.0	11596.0	10268.0	11455.0
ENSSSCG00000047830	43.14	lncRNA	---	---	2.0	2.0	0.0	0.0
ENSSSCG00000026014	49.25	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048283	41.44	lncRNA	---	---	0.0	0.0	2.0	0.0
ENSSSCG00000040136	46.15	snoRNA	---	---	14.0	27.0	12.0	5.0
ENSSSCG00000047381	35.94	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000004389	43.61	protein_coding	102163847	---	0.0	0.0	0.0	0.0
ENSSSCG00000041194	44.76	protein_coding	110259735	---	0.0	0.0	0.0	0.0
ENSSSCG00000041194	44.76	protein_coding	110259748	---	0.0	0.0	0.0	0.0
ENSSSCG00000048124	52.61	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000031338	42.31	miRNA	100526391	ssc-mir-146a	0.0	0.0	2.0	1.0
ENSSSCG00000043669	46.87	lncRNA	---	---	0.0	0.0	4.0	1.0
ENSSSCG00000042487	40.89	lncRNA	---	---	32.0	49.0	64.0	54.0
ENSSSCG00000045996	39.22	processed_pseudogene	---	---	0.0	0.0	4.0	0.0
ENSSSCG00000047513	58.11	lncRNA	110256996	---	6.0	3.0	7.0	18.0
ENSSSCG00000048340	40.53	lncRNA	---	---	0.0	1.0	0.0	0.0
ENSSSCG00000024399	50.53	protein_coding	102164235	EVC2	397.0	273.0	459.0	384.0
ENSSSCG00000038142	33.75	snoRNA	---	SNORD115	0.0	0.0	0.0	0.0
ENSSSCG00000051685	43.86	lncRNA	---	---	2.0	0.0	0.0	0.0
ENSSSCG00000041940	49.12	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044815	37.23	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000041819	42.61	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036896	42.06	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000032655	64.1	protein_coding	100620496	ALYREF	1815.0	1291.0	2225.0	2359.0
ENSSSCG00000046986	40.55	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000003240	42.86	protein_coding	100624035	---	0.0	0.0	0.0	0.0
ENSSSCG00000003240	42.86	protein_coding	110255260	---	388.0	401.0	273.0	301.0
ENSSSCG00000018875	41.56	miRNA	104794446	ssc-mir-582	1.0	0.0	0.0	0.0
ENSSSCG00000048220	60.2	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050359	44.88	lncRNA	---	---	149.0	83.0	100.0	153.0
ENSSSCG00000011851	48.23	protein_coding	---	---	147.0	122.0	310.0	141.0
ENSSSCG00000034425	44.86	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000043440	38.94	processed_pseudogene	---	---	6.0	0.0	0.0	0.0
ENSSSCG00000049168	46.67	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020399	42.5	snoRNA	---	SNORD115	0.0	0.0	0.0	0.0
ENSSSCG00000031279	46.54	protein_coding	110258918	---	0.0	0.0	0.0	0.0
ENSSSCG00000019783	43.28	snoRNA	---	SNORD42	219.0	142.0	190.0	213.0
ENSSSCG00000049240	52.09	lncRNA	---	---	4.0	2.0	0.0	0.0
ENSSSCG00000048527	40.83	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051667	37.76	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000011048	39.63	protein_coding	664651	SUV39H2	1214.0	1087.0	1089.0	1076.0
ENSSSCG00000019503	49.54	miRNA	100316593	MIR128-1	0.0	0.0	0.0	0.0
ENSSSCG00000015037	39.62	protein_coding	397057	IL18	2010.0	1832.0	1661.0	1189.0
ENSSSCG00000015473	39.95	protein_coding	100512006	TMEM183A	4150.0	3269.0	3578.0	3422.0
ENSSSCG00000048023	41.71	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000009144	44.23	protein_coding	100519324	ETNPPL	0.0	0.0	0.0	0.0
ENSSSCG00000047167	37.2	lncRNA	---	---	16.0	8.0	24.0	16.0
ENSSSCG00000043152	40.67	protein_coding	---	---	4.0	0.0	0.0	0.0
ENSSSCG00000019409	34.57	snoRNA	---	SNORD115	0.0	0.0	0.0	0.0
ENSSSCG00000038123	48.61	snoRNA	---	SNORD42	52.0	41.0	31.0	44.0
ENSSSCG00000045259	44.75	lncRNA	---	---	41.0	22.0	26.0	23.0
ENSSSCG00000051706	38.41	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048940	42.29	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019689	38.89	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000046005	52.58	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019281	51.9	miRNA	100316596	ssc-mir-130a	0.0	0.0	0.0	0.0
ENSSSCG00000044097	44.29	lncRNA	---	---	0.0	0.0	1.0	4.0
ENSSSCG00000035507	53.97	lncRNA	110255961	---	22.0	15.0	35.0	28.0
ENSSSCG00000042292	46.29	lncRNA	---	---	17.0	6.0	6.0	4.0
ENSSSCG00000043540	43.07	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051371	49.45	lncRNA	---	---	8.0	0.0	6.0	3.0
ENSSSCG00000049223	36.44	lncRNA	---	---	11.0	12.0	8.0	5.0
ENSSSCG00000020020	48.61	snoRNA	---	SNORD4A	281.0	232.0	306.0	285.0
ENSSSCG00000019568	32.04	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000048877	42.39	lncRNA	---	---	21.0	21.0	16.0	9.0
ENSSSCG00000046637	41.47	lncRNA	---	---	0.0	2.0	4.0	4.0
ENSSSCG00000041065	47.29	lncRNA	---	---	10.0	0.0	0.0	0.0
ENSSSCG00000043719	44.14	lncRNA	---	---	5.0	8.0	5.0	2.0
ENSSSCG00000035268	42.28	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049086	44.25	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047029	49.84	protein_coding	---	---	9.0	17.0	15.0	6.0
ENSSSCG00000043430	41.23	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019990	49.4	miRNA	100316578	ssc-mir-101-2	0.0	1.0	0.0	0.0
ENSSSCG00000032170	51.43	protein_coding	100624415	DAPK3	1873.0	1410.0	3449.0	2180.0
ENSSSCG00000033990	43.19	protein_coding	102157613	RD3L	3.0	7.0	0.0	2.0
ENSSSCG00000033731	51.22	protein_coding	100736794	SLC35B1	2893.0	2482.0	3349.0	2905.0
ENSSSCG00000041465	37.56	protein_coding	---	---	2.0	2.0	1.0	4.0
ENSSSCG00000044503	44.61	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047037	37.97	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020350	45.1	snRNA	---	U6	0.0	0.0	1.0	0.0
ENSSSCG00000018230	42.11	snRNA	---	U6	0.0	0.0	2.0	0.0
ENSSSCG00000044735	47.03	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040012	49.42	protein_coding	110261278	TMEM147	2426.0	1712.0	2892.0	2434.0
ENSSSCG00000020805	52.53	protein_coding	100620660	FOXR2	0.0	0.0	0.0	0.0
ENSSSCG00000043511	58.67	miRNA	114483171	ssc-mir-1388	0.0	0.0	0.0	1.0
ENSSSCG00000045392	45.01	lncRNA	---	---	20.0	7.0	16.0	13.0
ENSSSCG00000019420	40.4	snoRNA	---	SNORD16	0.0	0.0	0.0	0.0
ENSSSCG00000042388	39.83	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047712	39.84	lncRNA	---	---	6.0	8.0	0.0	8.0
ENSSSCG00000043846	40.34	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050108	52.95	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049328	44.66	protein_coding	100620594	OR2M4	0.0	0.0	0.0	0.0
ENSSSCG00000043364	37.71	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000027915	45.45	snoRNA	---	SNORD4B	64.0	60.0	48.0	57.0
ENSSSCG00000034205	40.19	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000051376	46.91	lncRNA	---	---	0.0	2.0	4.0	0.0
ENSSSCG00000018588	44.95	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000045479	46.88	lncRNA	---	---	0.0	0.0	0.0	2.0
ENSSSCG00000019500	58.75	miRNA	100498738	ssc-mir-1306	4.0	2.0	2.0	2.0
ENSSSCG00000046484	42.76	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000041623	41.16	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044925	41.17	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045750	38.03	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048967	40.87	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048064	37.82	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044551	35.52	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042272	48.04	lncRNA	---	---	29.0	12.0	27.0	16.0
ENSSSCG00000050887	43.24	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049479	45.64	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020562	46.56	scaRNA	---	SCARNA8	15.0	17.0	5.0	9.0
ENSSSCG00000020227	42.86	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000051193	57.54	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019048	44.95	snRNA	---	U6	1.0	3.0	1.0	4.0
ENSSSCG00000018827	63.74	miRNA	100316606	ssc-mir-326	0.0	0.0	0.0	0.0
ENSSSCG00000042102	48.84	lncRNA	---	---	2.0	0.0	0.0	0.0
ENSSSCG00000050705	46.77	lncRNA	---	---	6.0	6.0	8.0	2.0
ENSSSCG00000045759	42.84	lncRNA	---	---	18.0	4.0	11.0	2.0
ENSSSCG00000003239	55.74	protein_coding	100191062	HAS1	15.0	16.0	16.0	23.0
ENSSSCG00000047694	38.68	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000046032	47.71	lncRNA	---	---	2.0	0.0	4.0	0.0
ENSSSCG00000016379	55.06	lncRNA	100233187	---	7981.0	5504.0	9562.0	9836.0
ENSSSCG00000046559	42.53	lncRNA	---	---	18.0	12.0	12.0	18.0
ENSSSCG00000043316	36.69	processed_pseudogene	---	---	0.0	2.0	4.0	0.0
ENSSSCG00000042855	69.61	snoRNA	---	---	4.0	0.0	1.0	1.0
ENSSSCG00000035837	72.08	protein_coding	110255934	---	0.0	0.0	0.0	0.0
ENSSSCG00000000877	37.39	protein_coding	100511018	SCYL2	6306.0	5544.0	4390.0	3959.0
ENSSSCG00000043517	40.94	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000039553	68.49	protein_coding	110258353	ASPG	11.0	8.0	10.0	7.0
ENSSSCG00000046462	41.25	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020251	38.46	snRNA	---	U4	0.0	0.0	0.0	0.0
ENSSSCG00000027038	51.47	snRNA	---	U1	3.0	0.0	1.0	0.0
ENSSSCG00000035767	72.06	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000011850	50.76	protein_coding	100157344	---	83.0	114.0	87.0	72.0
ENSSSCG00000023806	38.71	protein_coding	100627698	LRRN1	174.0	142.0	134.0	116.0
ENSSSCG00000046009	38.4	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042407	45.23	lncRNA	---	---	1.0	0.0	0.0	0.0
ENSSSCG00000038441	47.39	lncRNA	---	---	7.0	4.0	12.0	0.0
ENSSSCG00000046247	36.78	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044036	47.99	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018292	36.36	snoRNA	---	SNORA72	1.0	0.0	4.0	0.0
ENSSSCG00000042037	37.86	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047396	44.06	lncRNA	---	---	0.0	0.0	5.0	2.0
ENSSSCG00000003555	46.06	protein_coding	100524500	HMGN2	10920.0	9484.0	10936.0	7961.0
ENSSSCG00000019162	44.44	miRNA	100316588	ssc-mir-106a	0.0	0.0	0.0	0.0
ENSSSCG00000036943	46.1	lncRNA	100511522	---	0.0	1.0	2.0	0.0
ENSSSCG00000048837	40.81	lncRNA	---	---	9.0	29.0	8.0	12.0
ENSSSCG00000050215	43.19	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000031914	44.93	lncRNA	110256811	---	0.0	0.0	0.0	0.0
ENSSSCG00000041886	38.87	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018459	38.83	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000045458	44.38	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047290	43.87	lncRNA	---	---	34.0	27.0	24.0	25.0
ENSSSCG00000047932	47.9	protein_coding	396906	HSPA6	2756.0	1883.0	3823.0	4246.0
ENSSSCG00000010182	52.13	protein_coding	100154688	CAPN9	0.0	2.0	0.0	17.0
ENSSSCG00000048138	71.77	protein_coding	---	PERCC1	2.0	0.0	1.0	2.0
ENSSSCG00000033293	54.56	lncRNA	---	---	0.0	2.0	2.0	6.0
ENSSSCG00000049105	42.7	lncRNA	---	---	0.0	2.0	0.0	0.0
ENSSSCG00000034772	49.35	miRNA	104796103	ssc-mir-9831	0.0	0.0	0.0	0.0
ENSSSCG00000049481	53.2	lncRNA	---	---	151.0	122.0	173.0	166.0
ENSSSCG00000046070	42.59	lncRNA	---	---	46.0	32.0	24.0	64.0
ENSSSCG00000018963	50.34	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042333	45.51	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050928	38.49	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043379	41.31	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047532	37.5	lncRNA	---	---	1.0	10.0	2.0	6.0
ENSSSCG00000050647	37.81	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000041124	36.64	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051652	44.18	lncRNA	---	---	1.0	1.0	4.0	0.0
ENSSSCG00000048151	43.45	lncRNA	---	---	2.0	0.0	0.0	0.0
ENSSSCG00000020028	48.74	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000049337	41.86	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000038111	42.99	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000049408	48.46	lncRNA	---	---	11.0	8.0	11.0	7.0
ENSSSCG00000019269	42.72	snRNA	---	U6	4.0	0.0	0.0	2.0
ENSSSCG00000020959	48.78	miRNA	100526392	ssc-mir-383	0.0	0.0	0.0	0.0
ENSSSCG00000039042	47.35	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042307	39.27	protein_coding	---	---	8.0	5.0	2.0	4.0
ENSSSCG00000046164	39.99	lncRNA	---	---	2.0	0.0	0.0	0.0
ENSSSCG00000051208	37.02	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045735	51.27	lncRNA	---	---	2015.0	1485.0	2286.0	2354.0
ENSSSCG00000046888	39.26	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044711	36.32	pseudogene	---	---	0.0	0.0	0.0	2.0
ENSSSCG00000046380	45.05	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000038341	31.65	miRNA	104796074	ssc-mir-9789	0.0	0.0	0.0	0.0
ENSSSCG00000040734	43.81	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000051314	38.52	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049204	41.53	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019768	52.67	snRNA	---	U12	12.0	9.0	15.0	10.0
