Gene_stable_ID	Gene_%_GC_content	Gene_type	NCBI_gene_ID	Gene_name	Pig190723_PCLS_200304_1_S9.tsv	Pig190723_PCLS_200304_2_S10.tsv	Pig190723_PCLS_200304_3_S11.tsv	Pig190723_PCLS_200304_4_S12.tsv
ENSSSCG00000045333	55.09	lncRNA	---	---	2.270724	1.718946	2.04494	2.050063
ENSSSCG00000012944	56.71	protein_coding	100519073	PELI3	0.535474	0.235361	0.636655	0.354853
ENSSSCG00000025353	54.71	protein_coding	396579	TNNT1	0.376962	0.0	0.070614	0.341295
ENSSSCG00000011064	40.83	protein_coding	100514676	ACBD5	53.455536	53.46077	42.154037	47.121643
ENSSSCG00000005309	51.65	protein_coding	100156839	FAM166B	14.467881	7.87019	8.908115	8.735967
ENSSSCG00000015493	45.54	protein_coding	100125972	SERPINC1	0.0	0.171436	0.142997	0.0
ENSSSCG00000044138	36.61	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000031707	51.44	protein_coding	100624883	CTDSP2	3.71549	3.045059	3.345809	42.537952
ENSSSCG00000049442	58.35	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051252	80.84	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000021307	38.28	protein_coding	100516911	USP44	3.511481	4.50992	3.701177	4.327643
ENSSSCG00000040198	51.94	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000007131	57.29	protein_coding	100152012	CST7	2.768747	3.447609	5.498436	7.504443
ENSSSCG00000014351	55.14	protein_coding	100522859	---	33.803288	41.396267	60.948044	44.684906
ENSSSCG00000022529	69.48	protein_coding	110261379	---	0.0	0.0	0.0	0.0
ENSSSCG00000001501	51.96	protein_coding	100152596	VPS52	39.609318	32.0513	45.401398	45.804329
ENSSSCG00000041326	54.18	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042591	54.15	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036580	72.94	protein_coding	110256466	GPR27	0.443449	0.684597	1.500821	0.405635
ENSSSCG00000017562	58.39	protein_coding	100513431	CACNA1G	0.022297	0.075211	0.166836	0.29964
ENSSSCG00000045485	55.1	lncRNA	---	---	11.527521	9.36676	13.340079	11.440266
ENSSSCG00000005310	59.57	protein_coding	100155632	TESK1	24.160004	18.963583	31.897707	39.249035
ENSSSCG00000029438	49.94	protein_coding	100620966	SESN2	13.227026	11.115241	15.833565	18.237247
ENSSSCG00000022842	47.86	protein_coding	---	---	7.375068	5.083985	17.075279	14.725611
ENSSSCG00000014929	48.89	protein_coding	110262277	---	1.401583	1.759291	1.632327	1.59921
ENSSSCG00000039956	62	protein_coding	100622460	---	0.527217	0.21731	0.543165	0.182504
ENSSSCG00000016842	35.31	protein_coding	100624231	NIPBL	57.3997	59.345676	35.683548	38.302155
ENSSSCG00000014757	56.79	protein_coding	100513749	OR51S1	0.0	0.0	0.0	0.0
ENSSSCG00000036286	51.06	protein_coding	100157249	APMAP	43.896717	37.169647	38.708382	45.824947
ENSSSCG00000034987	55.35	protein_coding	110260413	IQANK1	0.0	0.0	0.0	0.0
ENSSSCG00000028713	63.65	protein_coding	---	---	0.0	0.0	0.03315	0.0
ENSSSCG00000037792	58.73	protein_coding	399685	COX7A1	2.716234	3.474735	3.259893	3.562549
ENSSSCG00000042845	34.79	protein_coding	---	---	0.0	0.0	0.0	0.018626
ENSSSCG00000031802	57.97	protein_coding	110256144	DHRS7B	0.742557	0.591192	0.874176	0.805781
ENSSSCG00000014758	51.85	protein_coding	100511520	OR51F2	0.0	0.0	0.0	0.0
ENSSSCG00000042105	58.85	protein_coding	110259781	SMIM33	0.0	0.0	0.0	0.0
ENSSSCG00000044360	63.76	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000003282	60.97	protein_coding	100522225	---	1.61236	0.9503	1.614401	1.417704
ENSSSCG00000013605	65.23	protein_coding	100736573	ACTL9	0.0	0.0	0.0	0.0
ENSSSCG00000049126	62.35	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000009709	44.85	protein_coding	100519447	MFAP3L	8.546205	6.339518	5.94396	28.820789
ENSSSCG00000012943	54.72	protein_coding	100518767	MRPL11	35.506496	33.170994	44.758213	48.897057
ENSSSCG00000047583	65.26	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000010687	40.25	protein_coding	100144587	INPP5F	38.19685	44.814724	33.635307	30.35323
ENSSSCG00000042607	55.53	protein_coding	100157642	THBD	0.051877	0.051234	0.149466	0.113965
ENSSSCG00000042471	49.07	lncRNA	---	---	0.469096	0.347606	0.310184	1.263604
ENSSSCG00000002032	47.57	protein_coding	100522330	SLC7A8	1.020955	0.510394	0.548339	0.885532
ENSSSCG00000000453	41.47	protein_coding	100737094	ATP23	29.158474	35.618332	26.076675	32.505043
ENSSSCG00000046849	43.77	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000006382	42.7	protein_coding	100156912	SLAMF6	19.349966	23.46476	18.947878	17.385727
ENSSSCG00000038477	39.62	protein_coding	100626097	---	1.664953	1.557562	1.110625	1.009569
ENSSSCG00000024588	59.75	protein_coding	---	---	0.0	0.0	0.606514	0.0
ENSSSCG00000014349	55.53	protein_coding	100217389	STING1	3.153576	2.717164	4.123169	4.065814
ENSSSCG00000030608	38.66	protein_coding	100517095	METAP2	128.680801	225.327591	113.086769	125.052643
ENSSSCG00000007842	51.85	protein_coding	100737047	SDR42E2	1.067641	1.353766	1.539099	1.322713
ENSSSCG00000036964	65.18	protein_coding	110260409	FAM83H	3.52132	3.024909	4.721692	3.761162
ENSSSCG00000015498	37.79	protein_coding	100519792	RC3H1	29.703094	30.009579	17.087254	22.569725
ENSSSCG00000005311	48.24	protein_coding	100038011	---	20.701223	19.84988	23.951254	21.664547
ENSSSCG00000043227	38.39	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000041577	54.7	lncRNA	---	---	0.381221	0.181745	0.313275	0.283438
ENSSSCG00000045500	44.46	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000025355	42.75	protein_coding	100621065	ZNF146	154.222076	157.303116	130.921417	139.292603
ENSSSCG00000031831	41.74	protein_coding	106504882	CADM1	24.619633	24.962318	21.844973	23.210899
ENSSSCG00000045941	38.36	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000037594	38.52	protein_coding	100134950	PNISR	180.607468	192.714127	131.22702	110.800056
ENSSSCG00000023941	45.48	protein_coding	100739515	CLRN2	0.0	0.0	0.0	0.0
ENSSSCG00000032099	48.11	protein_coding	100155754	IFN-DELTA-11	0.0	0.0	0.0	0.0
ENSSSCG00000032099	48.11	protein_coding	100156933	IFN-DELTA-11	0.0	0.383268	0.0	0.0
ENSSSCG00000032916	52.12	protein_coding	100513634	---	30.255194	29.9303	36.748711	32.220329
ENSSSCG00000045620	41.38	protein_coding	---	---	0.0	0.093681	0.0	0.0
ENSSSCG00000006904	40.98	protein_coding	100153954	GLMN	27.564943	30.463202	20.320196	24.659531
ENSSSCG00000044404	43	protein_coding	100621177	MED18	40.80492	42.031372	43.371109	40.604649
ENSSSCG00000006383	54.76	protein_coding	100158100	VANGL2	1.326126	0.763996	1.111994	1.605083
ENSSSCG00000035584	40.15	protein_coding	100625298	GABRG3	0.0	0.04554	0.0	0.0
ENSSSCG00000040197	37.11	protein_coding	100517524	---	0.0	0.0	0.0	0.0
ENSSSCG00000046695	45.48	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000034040	59.55	protein_coding	110256146	TMEM11	1.14685	1.304417	1.780031	2.012297
ENSSSCG00000041752	45.41	lncRNA	---	---	0.053855	0.0	0.0	0.0
ENSSSCG00000008259	35.25	protein_coding	100525866	LRRTM4	0.0	0.131261	0.085728	0.0
ENSSSCG00000012942	54.6	protein_coding	100520174	NPAS4	0.0	0.0	0.0	0.041981
ENSSSCG00000022282	41.48	protein_coding	100522692	BDH2	21.274042	21.288483	24.577814	19.50609
ENSSSCG00000012182	42.08	protein_coding	100152643	PCYT1B	0.768279	0.999049	1.064348	1.008066
ENSSSCG00000046441	37.47	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000041800	50.72	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050652	36.61	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051268	49.5	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048386	38.95	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000017336	61.6	protein_coding	100520763	HEXIM1	80.146248	60.420418	73.810463	116.504868
ENSSSCG00000033762	66.4	protein_coding	---	---	0.077181	0.250057	0.163143	0.0
ENSSSCG00000010209	38.14	protein_coding	100525364	FAM13C	19.396889	30.392591	19.846313	23.489712
ENSSSCG00000001502	48.14	protein_coding	396980	RPS18	4499.754395	4273.985352	4755.743652	4321.728027
ENSSSCG00000034335	48.98	lncRNA	---	---	0.0	0.0	0.051209	0.038263
ENSSSCG00000042720	39.77	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000046693	38.77	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000014759	48.51	protein_coding	100514119	OR52R1	0.0	0.0	0.0	0.0
ENSSSCG00000013409	37.59	protein_coding	100521123	SBF2	17.098497	18.538355	13.14579	11.76281
ENSSSCG00000000455	41.93	protein_coding	100155928	LRIG3	9.275602	11.182657	8.340796	9.529507
ENSSSCG00000035933	65.4	protein_coding	110260411	MAPK15	5.463673	3.560389	4.648614	8.404556
ENSSSCG00000011552	47.68	protein_coding	100155875	ARPC4	132.585693	124.998619	158.340546	148.103424
ENSSSCG00000033287	50.87	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045042	40.95	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036792	44.52	protein_coding	110259662	---	0.765957	0.275401	0.573533	0.526418
ENSSSCG00000032599	65.18	protein_coding	---	---	9.403915	5.797263	12.801236	16.095856
ENSSSCG00000015976	35.31	protein_coding	100514196	LNPK	77.974709	71.1903	65.35862	65.067429
ENSSSCG00000042190	39.36	lncRNA	---	---	0.0	0.0	0.0	0.134933
ENSSSCG00000002931	42.6	protein_coding	100525345	ZNF565	4.684694	4.145266	4.429857	3.563927
ENSSSCG00000023604	47.83	protein_coding	100739583	LAP3	170.80957	163.601273	182.180389	187.350266
ENSSSCG00000003632	41.42	protein_coding	---	---	1.773769	1.04702	2.178408	1.375947
ENSSSCG00000049601	49.12	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000006385	48.3	protein_coding	100156098	NCSTN	29.023815	28.438124	36.553391	35.429169
ENSSSCG00000028101	39.49	protein_coding	100522336	SLC9B2	4.584309	4.308901	3.727939	3.24594
ENSSSCG00000039856	50.17	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000005312	57.69	protein_coding	100153191	SIT1	10.583709	9.168338	12.867129	13.129647
ENSSSCG00000028973	41.35	protein_coding	100622686	PHACTR4	49.856659	50.544804	59.080353	56.242203
ENSSSCG00000025266	48.85	protein_coding	100524076	VWA3A	21.905787	18.613203	22.771086	24.76688
ENSSSCG00000031742	48.06	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000034379	63.69	protein_coding	110256149	MAP2K3	27.650602	22.550924	38.002605	39.835205
ENSSSCG00000034545	44.77	protein_coding	110259370	---	13.273476	14.458491	18.93491	14.113392
ENSSSCG00000046517	52.68	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000037153	65.01	protein_coding	100625091	FEM1A	8.234276	6.542893	12.080417	13.145229
ENSSSCG00000040564	50.88	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036760	58.3	protein_coding	100518485	LRRC10	0.0	0.0	0.0	0.0
ENSSSCG00000007133	54.96	protein_coding	100154828	ACSS1	26.089764	11.412552	30.842566	38.488064
ENSSSCG00000012663	39.38	protein_coding	100525626	ENOX2	18.801054	20.115625	9.956532	9.434192
ENSSSCG00000050709	35.55	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000012941	59.25	protein_coding	100518596	SLC29A2	0.0	0.0	0.064647	0.0
ENSSSCG00000004827	43.9	protein_coding	100520472	GABRA5	0.102208	0.101519	0.0	0.0
ENSSSCG00000038499	57.23	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051021	52.13	protein_coding	100524140	---	0.0	0.0	0.0	0.0
ENSSSCG00000005314	49.27	protein_coding	100151987	ARHGEF39	0.591028	2.408785	1.43736	1.331816
ENSSSCG00000047306	46.46	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000030084	45.96	protein_coding	---	---	0.0	0.0	0.0	0.113628
ENSSSCG00000041232	44.97	protein_coding	---	---	0.0	0.0	0.0	0.024606
ENSSSCG00000024127	38.65	protein_coding	100738420	ABI1	140.173904	130.922607	123.792763	129.182999
ENSSSCG00000001503	59.63	protein_coding	100155431	B3GALT4	0.628818	0.514145	0.734808	0.570335
ENSSSCG00000037038	66.07	protein_coding	100516437	CCDC166	0.0	0.0	0.0	0.0
ENSSSCG00000044777	49.89	protein_coding	106509256	---	0.0	0.0	0.0	0.0
ENSSSCG00000035338	37.67	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000021141	49.36	protein_coding	100514307	---	0.0	0.0	0.0	0.0
ENSSSCG00000039679	56.77	protein_coding	110260414	ZNF623	14.056472	12.508093	16.132526	17.664362
ENSSSCG00000043276	56.56	lncRNA	---	---	0.169047	0.0	0.080969	0.0
ENSSSCG00000044102	34.18	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000013471	43.59	protein_coding	100516355	---	4.824181	5.422196	4.41641	3.988462
ENSSSCG00000046042	52.85	lncRNA	---	---	0.0	0.228596	0.0	0.0
ENSSSCG00000049561	36.1	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000002932	40.23	protein_coding	100525521	ZNF567	2.224121	2.001765	11.527177	12.404993
ENSSSCG00000049186	40.83	protein_coding	---	---	0.036611	0.023277	0.0	0.0
ENSSSCG00000041875	58.42	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000004020	49.85	protein_coding	100513321	SFT2D1	157.625259	157.078003	159.681076	142.316544
ENSSSCG00000045904	35.88	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047868	56.99	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040318	52.35	pseudogene	110258243	---	0.0	0.0	0.0	0.0
ENSSSCG00000031698	61.88	protein_coding	100620054	TSTA3	25.53677	19.674686	37.93734	43.315212
ENSSSCG00000009710	51.84	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045913	78.89	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000021287	38.29	protein_coding	100625157	GCFC2	9.828208	6.78323	6.719446	5.293557
ENSSSCG00000042806	41.54	protein_coding	---	C1orf146	0.0	0.0	0.0	0.0
ENSSSCG00000051759	51.4	protein_coding	100156740	---	0.0	0.154516	0.0	0.0
ENSSSCG00000040321	76.06	protein_coding	100516587	---	0.859328	0.347703	0.820236	0.801929
ENSSSCG00000039774	41.07	protein_coding	100737823	---	2.760224	2.935102	3.123427	2.507179
ENSSSCG00000001506	57.72	protein_coding	100151794	RGL2	18.895063	14.082871	20.834391	26.958811
ENSSSCG00000005313	50.87	protein_coding	100153992	CCDC107	12.830873	12.732931	16.042015	17.277828
ENSSSCG00000041461	68.21	lncRNA	---	---	0.142897	0.009106	0.0	0.1444
ENSSSCG00000050732	51.07	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000000900	38.91	protein_coding	100517653	VEZT	25.22159	25.993328	25.292669	22.008188
ENSSSCG00000000456	36.92	protein_coding	100158241	SLC16A7	16.633242	15.595234	8.644703	10.597034
ENSSSCG00000037938	69.59	protein_coding	100620620	---	0.0	0.0	0.0	0.0
ENSSSCG00000014587	58.47	protein_coding	100521027	---	0.0	0.0	0.0	0.0
ENSSSCG00000036711	40.7	protein_coding	396580	UBE2D2	307.848541	345.437714	332.913452	328.208038
ENSSSCG00000046000	35.57	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000046396	37.25	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000037862	50.78	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000013469	45.25	protein_coding	110259371	ZNF555	7.386596	5.784988	7.336804	7.751454
ENSSSCG00000016843	39.71	protein_coding	100516883	CPLANE1	7.429875	8.381714	5.474617	5.793987
ENSSSCG00000029989	43.95	protein_coding	100627415	MED28	82.773117	169.121719	80.08783	84.457542
ENSSSCG00000014760	50.94	protein_coding	100511705	OR51F1	0.0	0.0	0.0	0.0
ENSSSCG00000050503	43.06	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000032064	47.06	protein_coding	100512888	---	0.0	0.0	0.0	0.0
ENSSSCG00000029875	39.54	protein_coding	106510528	ZNF461	0.0	0.0	0.0	0.0
ENSSSCG00000029875	39.54	protein_coding	106510529	ZNF461	6.059751	7.608241	6.2958	6.289285
ENSSSCG00000028266	56.1	protein_coding	100625342	TMUB1	11.270579	7.648837	10.393085	12.25784
ENSSSCG00000044501	62.74	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000032167	50.83	protein_coding	100525442	---	0.0	0.0	0.0	0.0
ENSSSCG00000032167	50.83	protein_coding	100623240	---	0.04944	0.090056	0.205796	0.0
ENSSSCG00000029097	50.04	protein_coding	100621543	RCC1	51.243996	45.669891	51.194366	68.595512
ENSSSCG00000002033	63.18	protein_coding	100157564	CEBPE	0.0	0.094044	0.0	0.0
ENSSSCG00000033469	44.15	lncRNA	---	---	0.447001	1.013001	0.670251	0.248977
ENSSSCG00000010210	40.71	protein_coding	100155871	SLC16A9	0.78148	1.172273	0.623838	0.605778
ENSSSCG00000047320	35.69	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000032764	45.94	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000039764	69.59	protein_coding	100620916	---	0.0	0.0	0.0	0.0
ENSSSCG00000043593	35.24	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000009711	45.33	protein_coding	100158040	HPF1	42.794582	45.82732	44.663174	36.945862
ENSSSCG00000051368	49.48	protein_coding	100152792	CA9	3.292291	3.383672	3.499683	3.254952
ENSSSCG00000000901	44.44	protein_coding	100737604	FGD6	12.216883	13.346651	17.826941	12.030976
ENSSSCG00000004351	37.76	protein_coding	100152458	USP45	10.13418	11.883491	6.454328	7.080332
ENSSSCG00000043687	55.51	protein_coding	100049696	TNNI3	3.536844	5.875507	4.654883	1.072801
ENSSSCG00000031322	41.24	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000035196	41.61	protein_coding	100624686	BTBD8	2.71429	3.094172	1.635398	2.367854
ENSSSCG00000015499	37.33	protein_coding	100519968	RABGAP1L	34.790146	36.548962	21.485336	28.182339
ENSSSCG00000011551	48.59	protein_coding	100157464	TADA3	20.018394	15.608563	24.731625	26.010612
ENSSSCG00000026232	46.13	protein_coding	100627969	FAM184B	0.663037	0.673113	0.90633	1.443027
ENSSSCG00000002035	43.85	protein_coding	100522881	C14orf119	37.1068	39.102863	42.819508	37.395676
ENSSSCG00000012940	57.08	protein_coding	100518412	B4GAT1	7.325393	6.129191	9.533639	9.668492
ENSSSCG00000009162	36.84	protein_coding	100522506	SLC9B1	0.201042	0.742676	0.750658	0.214075
ENSSSCG00000049541	40.73	protein_coding	100516898	OR7D2	0.0	0.077729	0.0	0.0
ENSSSCG00000036609	54.7	protein_coding	397450	TBXT	0.0	0.0	0.0	0.0
ENSSSCG00000021040	56.3	protein_coding	100191010	SLC26A11	5.074929	4.23007	7.657125	6.475915
ENSSSCG00000043127	39.86	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000003872	37.54	protein_coding	100518076	EPS15	92.882034	97.825584	78.39624	89.539917
ENSSSCG00000043067	41.64	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048433	50.72	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000028394	47.42	protein_coding	100621051	TAS2R3	0.0	0.0	0.0	0.0
ENSSSCG00000002933	39.98	protein_coding	100739501	ZNF382	11.419538	11.517095	10.78677	11.12806
ENSSSCG00000042696	41.54	protein_coding	---	---	0.0	0.0	0.181504	0.101671
ENSSSCG00000037703	62.11	protein_coding	100626390	---	0.0	0.0	0.0	0.0
ENSSSCG00000047745	53.9	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000033384	53.94	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000014761	37.94	protein_coding	102165149	---	0.0	0.0	0.0	0.0
ENSSSCG00000034333	44.42	protein_coding	100153711	---	0.0	0.0	0.0	0.0
ENSSSCG00000032953	40.54	protein_coding	105667210	---	0.0	0.0	0.0	0.0
ENSSSCG00000045135	54.52	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000031202	50.48	protein_coding	100522088	---	0.0	0.0	0.0	0.0
ENSSSCG00000051348	51.22	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043073	40.15	protein_coding	---	---	1.482136	0.0	0.0	1.534889
ENSSSCG00000035597	47.92	protein_coding	110259744	---	0.0	0.0	0.0	0.0
ENSSSCG00000032763	64.59	protein_coding	100516800	PYCR3	3.985224	3.397172	2.412706	2.876257
ENSSSCG00000051109	40.45	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040393	45.59	protein_coding	---	DCAF16	0.350899	0.0	0.0	0.245707
ENSSSCG00000001304	44.09	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048090	39.71	protein_coding	102161660	---	0.0	0.0	0.0	0.0
ENSSSCG00000034686	37.06	protein_coding	100622119	TAFA2	0.06418	0.368143	0.203657	0.192594
ENSSSCG00000016457	57.14	protein_coding	100524003	TAS2R41	0.0	0.0	0.0	0.0
ENSSSCG00000051538	40.58	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043581	40.26	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000012939	59.49	protein_coding	100518234	BRMS1	24.9027	23.967941	34.720085	36.899525
ENSSSCG00000038757	42.43	protein_coding	100514380	---	9.852311	10.041763	9.559191	7.872591
ENSSSCG00000038547	40.47	protein_coding	100625548	GABRB3	0.0	0.0	0.0	0.0
ENSSSCG00000039002	43.48	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000013468	52.19	protein_coding	397442	THOP1	26.521383	21.926643	31.63636	42.237511
ENSSSCG00000041796	40.68	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000005316	56.23	protein_coding	396693	TPM2	118.90448	108.193748	203.255295	187.507187
ENSSSCG00000011553	48.46	protein_coding	106505668	---	35.925171	30.096989	40.758739	42.949318
ENSSSCG00000037681	40.18	protein_coding	---	---	0.103242	0.0	0.0	0.073146
ENSSSCG00000046963	34.92	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000039715	58.52	protein_coding	---	FAHD1	18.721893	20.172632	23.027306	21.196188
ENSSSCG00000009164	35.83	protein_coding	100524158	CISD2	78.913147	78.974937	50.09853	49.104591
ENSSSCG00000042636	59.97	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000024184	63.27	protein_coding	100233181	FASTK	9.399237	7.140648	10.621897	10.650414
ENSSSCG00000047657	43.81	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050153	34.97	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043190	56.41	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048798	43.05	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000031629	40.24	protein_coding	102161951	MOSMO	26.725521	32.186768	24.152796	30.561426
ENSSSCG00000048905	41.56	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000023146	60.25	protein_coding	100737516	EVX2	0.0	0.0	0.0	0.0
ENSSSCG00000041198	36.71	protein_coding	---	---	0.020985	0.0	0.0	0.048283
ENSSSCG00000012950	64.33	protein_coding	100520715	---	1.420894	0.97664	2.854693	2.023558
ENSSSCG00000017152	61.27	protein_coding	100737146	SGSH	5.143999	3.295451	6.550119	5.226377
ENSSSCG00000002930	39.37	protein_coding	106510533	ZNF260	9.449019	9.953701	7.620906	7.757367
ENSSSCG00000021007	39.29	protein_coding	100625069	MRPL19	15.055463	16.689316	20.401846	21.114559
ENSSSCG00000010211	43.3	protein_coding	100155896	CCDC6	35.988758	34.971798	36.551723	34.053295
ENSSSCG00000044119	61.05	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051657	52.96	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000015979	48.05	protein_coding	100152793	HOXD13	0.070511	0.121608	0.058222	0.152569
ENSSSCG00000041120	36.7	protein_coding	---	---	0.0	0.0	0.077589	0.0
ENSSSCG00000048959	48.72	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047415	57.63	protein_coding	---	---	0.785522	0.0	1.69291	2.286786
ENSSSCG00000008747	37.71	protein_coding	100513670	NCAPG	7.273043	8.360322	7.466156	5.769771
ENSSSCG00000035737	57.17	protein_coding	100154211	ZCCHC13	0.0	0.0	0.0	0.0
ENSSSCG00000002034	45.33	protein_coding	100156353	ACIN1	180.087204	173.246033	192.667511	218.922974
ENSSSCG00000011555	48.86	protein_coding	100153857	RPUSD3	14.220483	12.747251	19.711029	13.33571
ENSSSCG00000031488	46.76	protein_coding	100521615	ARHGAP17	19.426817	23.147034	26.851101	21.185272
ENSSSCG00000004353	36.7	protein_coding	100153639	CCNC	77.005371	81.718086	57.461742	71.273064
ENSSSCG00000051765	34.35	protein_coding	---	---	0.025263	0.0	0.0	0.0
ENSSSCG00000013945	44.23	protein_coding	100737613	OR2G2	0.0	0.0	0.0	0.0
ENSSSCG00000041749	35.43	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000016845	38.95	protein_coding	100517061	NUP155	69.750366	75.556236	59.78981	59.945591
ENSSSCG00000026686	45.25	protein_coding	100523540	PDZD9	3.19463	3.624584	3.141406	3.266124
ENSSSCG00000042881	46.59	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000015980	65.63	protein_coding	100158034	HOXD12	0.0	0.0	0.0	0.0
ENSSSCG00000032057	42.5	protein_coding	102161927	EPHX4	0.0	0.0	0.067373	0.0
ENSSSCG00000031624	46.99	protein_coding	100512766	---	0.0	0.0	0.0	0.0
ENSSSCG00000042351	49.89	protein_coding	106504191	---	0.0	0.0	0.0	0.0
ENSSSCG00000024330	49.2	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000035313	70.84	protein_coding	100520311	ZBED4	0.982781	0.492746	1.274923	1.357977
ENSSSCG00000012952	66.17	protein_coding	100520884	TMEM151A	0.0	0.0	0.307671	0.211227
ENSSSCG00000030284	43.83	protein_coding	100621644	TRNAU1AP	48.639393	52.769398	54.24403	52.295349
ENSSSCG00000035622	36.61	protein_coding	780418	UBE2D3	469.030975	454.05957	351.81955	472.831573
ENSSSCG00000001504	57.27	protein_coding	100154206	WDR46	2.582465	2.906491	4.961635	4.345814
